Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
RPS3_1_binding,RPS3,1,K562,chr2_-_96894051_96893925_96878493_96878415_96878042_96877756_ENCSR031RRO_CTRL-1,0.005,-0.016471216,0.08210780744902144
RPS3_1_binding,RPS3,1,K562,chr11_+_63749990_63750198_63756111_63756170_63758155_63758421_ENCSR031RRO_CTRL-1,-0.0,-0.016653249,1.0
RPS3_1_binding,RPS3,1,K562,chr1_-_32817244_32817187_32811057_32810910_32810766_32810590_ENCSR031RRO_CTRL-1,-0.0,-0.009927114,1.0
RPS3_1_binding,RPS3,1,K562,chr22_-_36516607_36516477_36511786_36511502_36511000_36510849_ENCSR031RRO_CTRL-1,-0.001,-0.005893697,1.0
RPS3_1_binding,RPS3,1,K562,chr2_-_96894051_96893925_96878042_96877889_96876308_96875881_ENCSR031RRO_CTRL-1,0.004,-0.100851595,1.0
RPS3_1_binding,RPS3,1,K562,chr17_+_59661442_59661643_59663841_59663994_59664786_59664909_ENCSR031RRO_CTRL-1,0.0,-0.0012673432,1.0
RPS3_1_binding,RPS3,1,K562,chr19_-_40458545_40458380_40458244_40458154_40451492_40451363_ENCSR031RRO_CTRL-1,-0.0,-0.019074209,1.0
RPS3_1_binding,RPS3,1,K562,chr14_-_100369258_100369086_100361921_100361707_100354566_100354530_ENCSR031RRO_CTRL-1,0.0,-0.008417197,1.0
RPS3_1_binding,RPS3,1,K562,chr11_+_32583837_32583929_32587045_32587144_32588593_32588732_ENCSR031RRO_CTRL-1,0.011,-0.020924233,0.20794843232171029
RPS3_1_binding,RPS3,1,K562,chr1_+_25340473_25340579_25342960_25343073_25351625_25351693_ENCSR031RRO_CTRL-1,0.005,-0.009222053,1.0
RPS3_1_binding,RPS3,1,K562,chr12_+_54342205_54342287_54347766_54347844_54347999_54348039_ENCSR129RWD_CTRL-1,0.002,-0.00988407,1.0
RPS3_1_binding,RPS3,1,K562,chr6_-_43056196_43056080_43056007_43055896_43054486_43054231_ENCSR031RRO_CTRL-1,0.004,-0.0071085244,1.0
RPS3_1_binding,RPS3,1,K562,chr5_-_181239582_181239486_181239177_181239066_181237042_181236933_ENCSR031RRO_CTRL-1,-0.0,-0.009954055,1.0
RPS3_1_binding,RPS3,1,K562,chr3_+_184181911_184182047_184182150_184182248_184182756_184182868_ENCSR032YMP_CTRL-1,-0.001,-0.004716807,1.0
RPS3_1_binding,RPS3,1,K562,chr12_+_57498419_57498623_57500320_57500522_57511697_57511868_ENCSR129RWD_CTRL-1,-0.0,-0.01578836,1.0
RPS3_1_binding,RPS3,1,K562,chr1_-_156312221_156312040_156311195_156310949_156310689_156310557_ENCSR031RRO_CTRL-1,0.001,-0.005346453,1.0
RPS3_1_binding,RPS3,1,K562,chr9_-_32573159_32572880_32571052_32570959_32553944_32553650_ENCSR031RRO_CTRL-1,0.004,0.00611813,1.0
RPS3_1_binding,RPS3,1,K562,chr11_+_63749990_63750198_63752506_63752645_63753068_63753138_ENCSR031RRO_CTRL-1,0.001,-0.010607789,1.0
RPS3_1_binding,RPS3,1,K562,chr10_+_72273919_72274060_72274156_72274421_72274694_72276036_ENCSR092WKG_CTRL-1,-0.0,0.0041657006,1.0
RPS3_1_binding,RPS3,1,K562,chr10_+_7800026_7800091_7802757_7802854_7806973_7807010_ENCSR031RRO_CTRL-1,-0.022,-0.012002468,1.0
RPS3_1_binding,RPS3,1,K562,chr1_-_45514895_45514872_45514637_45514506_45511414_45511035_ENCSR031RRO_CTRL-1,-0.0,-0.010984358,1.0
