Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL - KD Local SHAP,FDR
DDX6_1_binding,DDX6,1,K562,chr8_-_25458280_25458198_25450481_25450379_25446250_25446128_ENCSR031RRO_CTRL-1,-0.008,-0.065136164,1.0
DDX6_1_binding,DDX6,1,K562,chr16_-_18789118_18788980_18788142_18788062_18786336_18786239_ENCSR129RWD_CTRL-1,-0.0,-0.04907796,1.0
DDX6_1_binding,DDX6,1,K562,chr1_+_15847863_15848150_15872815_15873136_15909320_15909481_ENCSR424QCW_CTRL-1,-0.011,-0.022286586,1.0
DDX6_1_binding,DDX6,1,K562,chr6_-_85642991_85642796_85641451_85641291_85640564_85640445_ENCSR031RRO_CTRL-1,-0.013,-0.08596471,0.38629270425593465
DDX6_1_binding,DDX6,1,K562,chr1_-_2193910_2193638_2187206_2186837_2185513_2184477_ENCSR031RRO_CTRL-1,0.036,-0.0052018045,1.0
DDX6_1_binding,DDX6,1,K562,chr19_-_38256372_38256138_38252974_38252893_38252338_38251864_ENCSR031RRO_CTRL-1,0.0,-0.027128916,1.0
DDX6_1_binding,DDX6,1,K562,chr3_+_9943380_9943515_9943901_9944095_9944364_9945032_ENCSR031RRO_CTRL-1,0.025,-0.0038860373,1.0
DDX6_1_binding,DDX6,1,K562,chr19_-_38840376_38840095_38839015_38838893_38838598_38838396_ENCSR031RRO_CTRL-1,0.001,-0.06016088,1.0
DDX6_1_binding,DDX6,1,K562,chr6_-_125301937_125301848_125300659_125300537_125292909_125292840_ENCSR031RRO_CTRL-1,-0.001,-0.02881657,1.0
DDX6_1_binding,DDX6,1,K562,chr12_+_19439673_19440370_19462509_19462717_19473247_19473355_ENCSR031RRO_CTRL-1,0.044,-0.0052475138,1.0
DDX6_1_binding,DDX6,1,K562,chr15_-_66503529_66503357_66502871_66502611_66501912_66501787_ENCSR031RRO_CTRL-1,0.0,-0.0043269903,1.0
DDX6_1_binding,DDX6,1,K562,chr19_+_1271980_1272051_1273600_1273715_1274306_1274440_ENCSR031RRO_CTRL-1,0.009,-0.09836732,1.0
DDX6_1_binding,DDX6,1,K562,chr15_-_82538371_82538305_82538042_82537921_82536881_82536755_ENCSR031RRO_CTRL-1,-0.0,-0.0041116974,1.0
DDX6_1_binding,DDX6,1,K562,chr19_-_18541995_18541678_18539720_18539550_18539459_18539370_ENCSR031RRO_CTRL-1,-0.001,-0.0053873085,1.0
DDX6_1_binding,DDX6,1,K562,chr5_+_179705678_179705852_179706257_179706331_179707131_179707190_ENCSR031RRO_CTRL-1,-0.0,-0.0056553623,1.0
DDX6_1_binding,DDX6,1,K562,chr15_+_78872974_78873057_78880511_78880579_78886140_78886161_ENCSR031RRO_CTRL-1,-0.0,-0.059605725,1.0
DDX6_1_binding,DDX6,1,K562,chr3_+_42620015_42620043_42621428_42621516_42631170_42631316_ENCSR092WKG_CTRL-1,0.042,-0.038545668,1.0
DDX6_1_binding,DDX6,1,K562,chr1_-_2193910_2193638_2192975_2192844_2189781_2189712_ENCSR031RRO_CTRL-1,0.004,-0.005192818,1.0
DDX6_1_binding,DDX6,1,K562,chr15_+_40807733_40807868_40809155_40809240_40809407_40809458_ENCSR031RRO_CTRL-1,0.066,-0.005237072,1.0
DDX6_1_binding,DDX6,1,K562,chr1_+_45616336_45616393_45617462_45617591_45618060_45618213_ENCSR031RRO_CTRL-1,0.001,0.0015814246,1.0
DDX6_1_binding,DDX6,1,K562,chr12_+_131917410_131917554_131918496_131918681_131919211_131919384_ENCSR718EWL_CTRL-1,0.012,-0.047303032,1.0
DDX6_1_binding,DDX6,1,K562,chr10_+_69315784_69316014_69338497_69338676_69343826_69343843_ENCSR031RRO_CTRL-1,-0.002,-0.030838303,1.0
DDX6_1_binding,DDX6,1,K562,chr6_-_34696847_34696445_34654779_34654624_34646798_34646600_ENCSR084SCN_CTRL-1,-0.001,-0.03461286,1.0
DDX6_1_binding,DDX6,1,K562,chr5_+_134374382_134374463_134376668_134376694_134390224_134390321_ENCSR032YMP_CTRL-1,0.021,-0.0018513624,1.0
DDX6_1_binding,DDX6,1,K562,chr15_+_78878212_78878259_78880511_78880579_78886140_78886161_ENCSR031RRO_CTRL-1,-0.001,-0.006946765,1.0
DDX6_1_binding,DDX6,1,K562,chr3_+_42620015_42620043_42621428_42621516_42630545_42630575_ENCSR031RRO_CTRL-1,0.041,-0.043111645,1.0
DDX6_1_binding,DDX6,1,K562,chr6_-_31652323_31652234_31651776_31651655_31649627_31649509_ENCSR032YMP_CTRL-1,0.004,-0.026906086,1.0
DDX6_1_binding,DDX6,1,K562,chr3_+_42620015_42621516_42627199_42630575_42631170_42631316_ENCSR031RRO_CTRL-1,0.207,-0.0008983212,0.2617178263403515
DDX6_1_binding,DDX6,1,K562,chr4_-_99949740_99949662_99949379_99949272_99948940_99948777_ENCSR084SCN_CTRL-1,-0.003,-0.0744928,1.0
DDX6_1_binding,DDX6,1,K562,chr18_+_9124873_9124983_9126830_9126907_9134185_9134292_ENCSR031RRO_CTRL-1,0.01,-0.004761384,1.0
DDX6_1_binding,DDX6,1,K562,chr1_-_1890836_1890819_1839238_1839189_1825499_1824987_ENCSR031RRO_CTRL-1,0.05,-0.0072476547,0.22041629252790534
DDX6_1_binding,DDX6,1,K562,chr19_+_991954_992121_994019_994088_994212_994554_ENCSR031RRO_CTRL-1,0.004,-0.005192995,1.0
DDX6_1_binding,DDX6,1,K562,chr9_+_136669913_136670009_136670168_136670330_136671925_136671993_ENCSR031RRO_CTRL-1,-0.012,-0.0026812179,1.0
DDX6_1_binding,DDX6,1,K562,chr9_+_136669913_136670009_136670949_136671014_136671925_136671993_ENCSR031RRO_CTRL-1,-0.011,-0.0026384192,1.0
DDX6_1_binding,DDX6,1,K562,chr1_+_45616336_45616393_45616625_45616703_45618060_45618247_ENCSR031RRO_CTRL-1,0.001,0.0016603814,1.0
DDX6_1_binding,DDX6,1,K562,chr5_+_134374382_134374463_134388324_134388413_134390224_134390298_ENCSR031RRO_CTRL-1,-0.008,-0.0032603503,1.0
