Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Bound-Only	Value - Bound-Only	PPI	Abs. SHAP Value
HepG2	SMNDC1_3-U2AF1_3-interaction-shap	interaction	SMNDC1-U2AF1	SMNDC1	3	U2AF1	3	50	0.0	false	0.0
HepG2	SMNDC1_1-U2AF1_1-interaction-shap	interaction	SMNDC1-U2AF1	SMNDC1	1	U2AF1	1	10	0.0	false	0.0
HepG2	SMNDC1_5-TRA2A_5-interaction-shap	interaction	SMNDC1-TRA2A	SMNDC1	5	TRA2A	5	18	0.0	false	0.0
HepG2	SMNDC1_3-TIAL1_3-interaction-shap	interaction	SMNDC1-TIAL1	SMNDC1	3	TIAL1	3	8	0.0	false	0.0
HepG2	SMNDC1_4-TIAL1_4-interaction-shap	interaction	SMNDC1-TIAL1	SMNDC1	4	TIAL1	4	20	0.0	false	0.0
HepG2	SMNDC1_5-TIAL1_5-interaction-shap	interaction	SMNDC1-TIAL1	SMNDC1	5	TIAL1	5	15	0.0	false	0.0
HepG2	SMNDC1_5-TIA1_5-interaction-shap	interaction	SMNDC1-TIA1	SMNDC1	5	TIA1	5	6	0.0	false	0.0
HepG2	SMNDC1_3-TIA1_3-interaction-shap	interaction	SMNDC1-TIA1	SMNDC1	3	TIA1	3	32	0.0	false	0.0
HepG2	SMNDC1_1-TIA1_1-interaction-shap	interaction	SMNDC1-TIA1	SMNDC1	1	TIA1	1	2	0.0	false	0.0
HepG2	SMNDC1_3-TARDBP_3-interaction-shap	interaction	SMNDC1-TARDBP	SMNDC1	3	TARDBP	3	2	0.0	false	0.0
HepG2	SMNDC1_5-TARDBP_5-interaction-shap	interaction	SMNDC1-TARDBP	SMNDC1	5	TARDBP	5	50	0.0	false	0.0
HepG2	SMNDC1_5-SUB1_5-interaction-shap	interaction	SMNDC1-SUB1	SMNDC1	5	SUB1	5	27	0.0	false	0.0
HepG2	SMNDC1_6-SRSF7_6-interaction-shap	interaction	SMNDC1-SRSF7	SMNDC1	6	SRSF7	6	2	0.0	false	0.0
HepG2	SMNDC1_3-SRSF7_3-interaction-shap	interaction	SMNDC1-SRSF7	SMNDC1	3	SRSF7	3	3	0.0	false	0.0
HepG2	SMNDC1_1-SRSF7_1-interaction-shap	interaction	SMNDC1-SRSF7	SMNDC1	1	SRSF7	1	4	0.0	false	0.0
HepG2	SMNDC1_3-SRSF1_3-interaction-shap	interaction	SMNDC1-SRSF1	SMNDC1	3	SRSF1	3	2	0.0	false	0.0
HepG2	SMNDC1_5-SRSF1_5-interaction-shap	interaction	SMNDC1-SRSF1	SMNDC1	5	SRSF1	5	15	0.0	false	0.0
HepG2	SMNDC1_1-SRSF1_1-interaction-shap	interaction	SMNDC1-SRSF1	SMNDC1	1	SRSF1	1	14	0.0	false	0.0
HepG2	SFPQ_1-XRN2_1-interaction-shap	interaction	SFPQ-XRN2	SFPQ	1	XRN2	1	12	0.0	false	0.0
HepG2	SFPQ_3-XRN2_3-interaction-shap	interaction	SFPQ-XRN2	SFPQ	3	XRN2	3	8	0.0	false	0.0
HepG2	SFPQ_4-XRN2_4-interaction-shap	interaction	SFPQ-XRN2	SFPQ	4	XRN2	4	19	0.0	false	0.0
HepG2	SFPQ_2-XRN2_2-interaction-shap	interaction	SFPQ-XRN2	SFPQ	2	XRN2	2	57	0.0	false	0.0
HepG2	SFPQ_2-XPO5_2-interaction-shap	interaction	SFPQ-XPO5	SFPQ	2	XPO5	2	12	0.0	false	0.0
HepG2	SFPQ_3-XPO5_3-interaction-shap	interaction	SFPQ-XPO5	SFPQ	3	XPO5	3	6	0.0	false	0.0
HepG2	SFPQ_2-UCHL5_2-interaction-shap	interaction	SFPQ-UCHL5	SFPQ	2	UCHL5	2	5	0.0	false	0.0
HepG2	SFPQ_2-TRA2A_2-interaction-shap	interaction	SFPQ-TRA2A	SFPQ	2	TRA2A	2	4	0.0	false	0.0
HepG2	SFPQ_2-TIAL1_2-interaction-shap	interaction	SFPQ-TIAL1	SFPQ	2	TIAL1	2	22	0.0	false	0.0
HepG2	SFPQ_2-TARDBP_2-interaction-shap	interaction	SFPQ-TARDBP	SFPQ	2	TARDBP	2	3	0.0	false	0.0
HepG2	SFPQ_2-STAU2_2-interaction-shap	interaction	SFPQ-STAU2	SFPQ	2	STAU2	2	2	0.0	false	0.0
HepG2	SFPQ_2-SRSF7_2-interaction-shap	interaction	SFPQ-SRSF7	SFPQ	2	SRSF7	2	5	0.0	false	0.0
HepG2	SFPQ_2-SRSF1_2-interaction-shap	interaction	SFPQ-SRSF1	SFPQ	2	SRSF1	2	3	0.0	false	0.0
HepG2	SFPQ_4-SMNDC1_4-interaction-shap	interaction	SFPQ-SMNDC1	SFPQ	4	SMNDC1	4	28	0.0	false	0.0
HepG2	SF3B4_2-ZC3H11A_2-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	2	ZC3H11A	2	9	0.0	false	0.0
HepG2	SF3B4_5-ZC3H11A_5-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	5	ZC3H11A	5	17	0.0	false	0.0
HepG2	SF3B4_3-ZC3H11A_3-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	3	ZC3H11A	3	2	0.0	false	0.0
HepG2	SF3B4_6-ZC3H11A_6-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	6	ZC3H11A	6	1	0.0	false	0.0
HepG2	SF3B4_4-ZC3H11A_4-interaction-shap	interaction	SF3B4-ZC3H11A	SF3B4	4	ZC3H11A	4	13	0.0	false	0.0
HepG2	SF3B4_2-XRN2_2-interaction-shap	interaction	SF3B4-XRN2	SF3B4	2	XRN2	2	27	0.0	false	0.0
HepG2	SF3B4_3-XRN2_3-interaction-shap	interaction	SF3B4-XRN2	SF3B4	3	XRN2	3	178	0.0	false	0.0
HepG2	SF3B4_6-XRN2_6-interaction-shap	interaction	SF3B4-XRN2	SF3B4	6	XRN2	6	69	0.0	false	0.0
HepG2	SF3B4_1-XRN2_1-interaction-shap	interaction	SF3B4-XRN2	SF3B4	1	XRN2	1	122	0.0	false	0.0
HepG2	SF3B4_4-XRN2_4-interaction-shap	interaction	SF3B4-XRN2	SF3B4	4	XRN2	4	27	0.0	false	0.0
HepG2	SF3B4_5-XRN2_5-interaction-shap	interaction	SF3B4-XRN2	SF3B4	5	XRN2	5	286	0.0	false	0.0
HepG2	SF3B4_3-XPO5_3-interaction-shap	interaction	SF3B4-XPO5	SF3B4	3	XPO5	3	119	0.0	false	0.0
HepG2	SF3B4_1-XPO5_1-interaction-shap	interaction	SF3B4-XPO5	SF3B4	1	XPO5	1	76	0.0	false	0.0
HepG2	SF3B4_1-UTP18_1-interaction-shap	interaction	SF3B4-UTP18	SF3B4	1	UTP18	1	3	0.0	false	0.0
HepG2	SF3B4_5-UTP18_5-interaction-shap	interaction	SF3B4-UTP18	SF3B4	5	UTP18	5	9	0.0	false	0.0
HepG2	SF3B4_3-UCHL5_3-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	3	UCHL5	3	284	0.0	false	0.0
HepG2	SF3B4_4-UCHL5_4-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	4	UCHL5	4	39	0.0	false	0.0
HepG2	SF3B4_1-UCHL5_1-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	1	UCHL5	1	391	0.0	false	0.0
HepG2	SF3B4_6-UCHL5_6-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	6	UCHL5	6	8	0.0	false	0.0
HepG2	SF3B4_2-UCHL5_2-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	2	UCHL5	2	8	0.0	false	0.0
HepG2	SF3B4_4-U2AF2_4-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	4	U2AF2	4	17	0.0	false	0.0
HepG2	SF3B4_1-U2AF2_1-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	1	U2AF2	1	787	0.0	false	0.0
HepG2	SF3B4_6-U2AF2_6-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	6	U2AF2	6	16	0.0	false	0.0
HepG2	SF3B4_2-U2AF2_2-interaction-shap	interaction	SF3B4-U2AF2	SF3B4	2	U2AF2	2	42	0.0	false	0.0
HepG2	SF3B4_2-U2AF1_2-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	2	U2AF1	2	16	0.0	false	0.0
HepG2	SF3B4_5-U2AF1_5-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	5	U2AF1	5	603	0.0	false	0.0
HepG2	SF3B4_1-U2AF1_1-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	1	U2AF1	1	263	0.0	false	0.0
HepG2	SF3B4_4-U2AF1_4-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	4	U2AF1	4	26	0.0	false	0.0
HepG2	SF3B4_6-U2AF1_6-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	6	U2AF1	6	9	0.0	false	0.0
HepG2	SF3B4_3-TRA2A_3-interaction-shap	interaction	SF3B4-TRA2A	SF3B4	3	TRA2A	3	61	0.0	false	0.0
HepG2	SF3B4_6-TRA2A_6-interaction-shap	interaction	SF3B4-TRA2A	SF3B4	6	TRA2A	6	10	0.0	false	0.0
HepG2	SF3B4_5-TRA2A_5-interaction-shap	interaction	SF3B4-TRA2A	SF3B4	5	TRA2A	5	252	0.0	false	0.0
HepG2	SF3B4_4-TRA2A_4-interaction-shap	interaction	SF3B4-TRA2A	SF3B4	4	TRA2A	4	17	0.0	false	0.0
HepG2	SF3B4_1-TRA2A_1-interaction-shap	interaction	SF3B4-TRA2A	SF3B4	1	TRA2A	1	85	0.0	false	0.0
HepG2	SF3B4_2-TIAL1_2-interaction-shap	interaction	SF3B4-TIAL1	SF3B4	2	TIAL1	2	59	0.0	false	0.0
HepG2	SF3B4_6-TIAL1_6-interaction-shap	interaction	SF3B4-TIAL1	SF3B4	6	TIAL1	6	29	0.0	false	0.0
HepG2	SF3B4_5-TIAL1_5-interaction-shap	interaction	SF3B4-TIAL1	SF3B4	5	TIAL1	5	113	0.0	false	0.0
HepG2	SF3B4_3-TIAL1_3-interaction-shap	interaction	SF3B4-TIAL1	SF3B4	3	TIAL1	3	98	0.0	false	0.0
HepG2	SF3B4_4-TIAL1_4-interaction-shap	interaction	SF3B4-TIAL1	SF3B4	4	TIAL1	4	51	0.0	false	0.0
HepG2	SF3B4_1-TIAL1_1-interaction-shap	interaction	SF3B4-TIAL1	SF3B4	1	TIAL1	1	67	0.0	false	0.0
HepG2	SF3B4_2-TIA1_2-interaction-shap	interaction	SF3B4-TIA1	SF3B4	2	TIA1	2	51	0.0	false	0.0
HepG2	SF3B4_6-TIA1_6-interaction-shap	interaction	SF3B4-TIA1	SF3B4	6	TIA1	6	47	0.0	false	0.0
HepG2	SF3B4_1-TIA1_1-interaction-shap	interaction	SF3B4-TIA1	SF3B4	1	TIA1	1	48	0.0	false	0.0
HepG2	SF3B4_5-TIA1_5-interaction-shap	interaction	SF3B4-TIA1	SF3B4	5	TIA1	5	194	0.0	false	0.0
HepG2	SF3B4_3-TARDBP_3-interaction-shap	interaction	SF3B4-TARDBP	SF3B4	3	TARDBP	3	115	0.0	false	0.0
HepG2	SF3B4_5-TARDBP_5-interaction-shap	interaction	SF3B4-TARDBP	SF3B4	5	TARDBP	5	199	0.0	false	0.0
HepG2	SF3B4_1-TARDBP_1-interaction-shap	interaction	SF3B4-TARDBP	SF3B4	1	TARDBP	1	67	0.0	false	0.0
HepG2	SF3B4_3-TAF15_3-interaction-shap	interaction	SF3B4-TAF15	SF3B4	3	TAF15	3	13	0.0	true	0.0
HepG2	SF3B4_5-TAF15_5-interaction-shap	interaction	SF3B4-TAF15	SF3B4	5	TAF15	5	12	0.0	true	0.0
HepG2	SF3B4_6-SUPV3L1_6-interaction-shap	interaction	SF3B4-SUPV3L1	SF3B4	6	SUPV3L1	6	10	0.0	false	0.0
HepG2	SF3B4_3-SUPV3L1_3-interaction-shap	interaction	SF3B4-SUPV3L1	SF3B4	3	SUPV3L1	3	20	0.0	false	0.0
HepG2	SF3B4_2-SUPV3L1_2-interaction-shap	interaction	SF3B4-SUPV3L1	SF3B4	2	SUPV3L1	2	24	0.0	false	0.0
HepG2	SF3B4_1-SUPV3L1_1-interaction-shap	interaction	SF3B4-SUPV3L1	SF3B4	1	SUPV3L1	1	13	0.0	false	0.0
HepG2	SF3B4_5-SUPV3L1_5-interaction-shap	interaction	SF3B4-SUPV3L1	SF3B4	5	SUPV3L1	5	18	0.0	false	0.0
HepG2	SF3B4_4-SUPV3L1_4-interaction-shap	interaction	SF3B4-SUPV3L1	SF3B4	4	SUPV3L1	4	23	0.0	false	0.0
HepG2	SF3B4_2-SUB1_2-interaction-shap	interaction	SF3B4-SUB1	SF3B4	2	SUB1	2	3	0.0	false	0.0
HepG2	SF3B4_5-SUB1_5-interaction-shap	interaction	SF3B4-SUB1	SF3B4	5	SUB1	5	219	0.0	false	0.0
HepG2	SF3B4_1-SUB1_1-interaction-shap	interaction	SF3B4-SUB1	SF3B4	1	SUB1	1	148	0.0	false	0.0
HepG2	SF3B4_4-SUB1_4-interaction-shap	interaction	SF3B4-SUB1	SF3B4	4	SUB1	4	2	0.0	false	0.0
HepG2	SF3B4_3-STAU2_3-interaction-shap	interaction	SF3B4-STAU2	SF3B4	3	STAU2	3	29	0.0	false	0.0
HepG2	SF3B4_1-STAU2_1-interaction-shap	interaction	SF3B4-STAU2	SF3B4	1	STAU2	1	12	0.0	false	0.0
HepG2	SF3B4_5-STAU2_5-interaction-shap	interaction	SF3B4-STAU2	SF3B4	5	STAU2	5	16	0.0	false	0.0
HepG2	SF3B4_6-SRSF9_6-interaction-shap	interaction	SF3B4-SRSF9	SF3B4	6	SRSF9	6	2	0.0	false	0.0
HepG2	SF3B4_3-SRSF9_3-interaction-shap	interaction	SF3B4-SRSF9	SF3B4	3	SRSF9	3	48	0.0	false	0.0
HepG2	SF3B4_4-SRSF9_4-interaction-shap	interaction	SF3B4-SRSF9	SF3B4	4	SRSF9	4	9	0.0	false	0.0
HepG2	SF3B4_1-SRSF9_1-interaction-shap	interaction	SF3B4-SRSF9	SF3B4	1	SRSF9	1	44	0.0	false	0.0
HepG2	SF3B4_5-SRSF9_5-interaction-shap	interaction	SF3B4-SRSF9	SF3B4	5	SRSF9	5	32	0.0	false	0.0
HepG2	SF3B4_6-SRSF7_6-interaction-shap	interaction	SF3B4-SRSF7	SF3B4	6	SRSF7	6	2	0.0	false	0.0
HepG2	SF3B4_5-SRSF7_5-interaction-shap	interaction	SF3B4-SRSF7	SF3B4	5	SRSF7	5	161	0.0	false	0.0
HepG2	SF3B4_1-SRSF7_1-interaction-shap	interaction	SF3B4-SRSF7	SF3B4	1	SRSF7	1	56	0.0	false	0.0
HepG2	SF3B4_3-SRSF7_3-interaction-shap	interaction	SF3B4-SRSF7	SF3B4	3	SRSF7	3	127	0.0	false	0.0
HepG2	SF3B4_2-SRSF1_2-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	2	SRSF1	2	31	0.0	false	0.0
HepG2	SF3B4_4-SRSF1_4-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	4	SRSF1	4	62	0.0	false	0.0
HepG2	SF3B4_6-SRSF1_6-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	6	SRSF1	6	49	0.0	false	0.0
HepG2	SF3B4_1-SRSF1_1-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	1	SRSF1	1	249	0.0	false	0.0
HepG2	SF3B4_3-SRSF1_3-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	3	SRSF1	3	165	0.0	false	0.0
HepG2	SF3B4_6-SMNDC1_6-interaction-shap	interaction	SF3B4-SMNDC1	SF3B4	6	SMNDC1	6	2	0.0	false	0.0
HepG2	SF3B4_1-SMNDC1_1-interaction-shap	interaction	SF3B4-SMNDC1	SF3B4	1	SMNDC1	1	128	0.0	false	0.0
HepG2	SF3B4_3-SMNDC1_3-interaction-shap	interaction	SF3B4-SMNDC1	SF3B4	3	SMNDC1	3	164	0.0	false	0.0
HepG2	SF3A3_1-ZC3H11A_1-interaction-shap	interaction	SF3A3-ZC3H11A	SF3A3	1	ZC3H11A	1	3	0.0	false	0.0
HepG2	SF3A3_5-ZC3H11A_5-interaction-shap	interaction	SF3A3-ZC3H11A	SF3A3	5	ZC3H11A	5	31	0.0	false	0.0
HepG2	SF3A3_3-ZC3H11A_3-interaction-shap	interaction	SF3A3-ZC3H11A	SF3A3	3	ZC3H11A	3	7	0.0	false	0.0
HepG2	SF3A3_3-XRN2_3-interaction-shap	interaction	SF3A3-XRN2	SF3A3	3	XRN2	3	86	0.0	false	0.0
HepG2	SF3A3_6-XRN2_6-interaction-shap	interaction	SF3A3-XRN2	SF3A3	6	XRN2	6	18	0.0	false	0.0
HepG2	SF3A3_1-XRN2_1-interaction-shap	interaction	SF3A3-XRN2	SF3A3	1	XRN2	1	64	0.0	false	0.0
HepG2	SF3A3_5-XRN2_5-interaction-shap	interaction	SF3A3-XRN2	SF3A3	5	XRN2	5	162	0.0	false	0.0
HepG2	SF3A3_2-XRN2_2-interaction-shap	interaction	SF3A3-XRN2	SF3A3	2	XRN2	2	13	0.0	false	0.0
HepG2	SF3A3_4-XRN2_4-interaction-shap	interaction	SF3A3-XRN2	SF3A3	4	XRN2	4	16	0.0	false	0.0
HepG2	SF3A3_1-XPO5_1-interaction-shap	interaction	SF3A3-XPO5	SF3A3	1	XPO5	1	44	0.0	false	0.0
HepG2	SF3A3_2-XPO5_2-interaction-shap	interaction	SF3A3-XPO5	SF3A3	2	XPO5	2	7	0.0	false	0.0
HepG2	SF3A3_5-XPO5_5-interaction-shap	interaction	SF3A3-XPO5	SF3A3	5	XPO5	5	136	0.0	false	0.0
HepG2	SF3A3_3-XPO5_3-interaction-shap	interaction	SF3A3-XPO5	SF3A3	3	XPO5	3	71	0.0	false	0.0
HepG2	SF3A3_1-UTP18_1-interaction-shap	interaction	SF3A3-UTP18	SF3A3	1	UTP18	1	1	0.0	false	0.0
HepG2	SF3A3_3-UTP18_3-interaction-shap	interaction	SF3A3-UTP18	SF3A3	3	UTP18	3	14	0.0	false	0.0
HepG2	SF3A3_5-UTP18_5-interaction-shap	interaction	SF3A3-UTP18	SF3A3	5	UTP18	5	2	0.0	false	0.0
HepG2	SF3A3_3-UCHL5_3-interaction-shap	interaction	SF3A3-UCHL5	SF3A3	3	UCHL5	3	205	0.0	false	0.0
HepG2	SF3A3_1-UCHL5_1-interaction-shap	interaction	SF3A3-UCHL5	SF3A3	1	UCHL5	1	274	0.0	false	0.0
HepG2	SF3A3_4-UCHL5_4-interaction-shap	interaction	SF3A3-UCHL5	SF3A3	4	UCHL5	4	34	0.0	false	0.0
HepG2	SF3A3_2-UCHL5_2-interaction-shap	interaction	SF3A3-UCHL5	SF3A3	2	UCHL5	2	22	0.0	false	0.0
HepG2	SF3A3_5-UCHL5_5-interaction-shap	interaction	SF3A3-UCHL5	SF3A3	5	UCHL5	5	377	0.0	false	0.0
HepG2	SF3A3_6-UCHL5_6-interaction-shap	interaction	SF3A3-UCHL5	SF3A3	6	UCHL5	6	75	0.0	false	0.0
HepG2	SF3A3_1-U2AF2_1-interaction-shap	interaction	SF3A3-U2AF2	SF3A3	1	U2AF2	1	623	0.0	false	0.0
HepG2	SF3A3_5-U2AF1_5-interaction-shap	interaction	SF3A3-U2AF1	SF3A3	5	U2AF1	5	476	0.0	false	0.0
HepG2	SF3A3_2-U2AF1_2-interaction-shap	interaction	SF3A3-U2AF1	SF3A3	2	U2AF1	2	4	0.0	false	0.0
HepG2	SF3A3_1-U2AF1_1-interaction-shap	interaction	SF3A3-U2AF1	SF3A3	1	U2AF1	1	195	0.0	false	0.0
HepG2	SF3A3_5-TRA2A_5-interaction-shap	interaction	SF3A3-TRA2A	SF3A3	5	TRA2A	5	160	0.0	false	0.0
HepG2	SF3A3_3-TRA2A_3-interaction-shap	interaction	SF3A3-TRA2A	SF3A3	3	TRA2A	3	21	0.0	false	0.0
HepG2	SF3A3_1-TRA2A_1-interaction-shap	interaction	SF3A3-TRA2A	SF3A3	1	TRA2A	1	97	0.0	false	0.0
HepG2	SF3A3_3-TIAL1_3-interaction-shap	interaction	SF3A3-TIAL1	SF3A3	3	TIAL1	3	84	0.0	false	0.0
HepG2	SF3A3_5-TIAL1_5-interaction-shap	interaction	SF3A3-TIAL1	SF3A3	5	TIAL1	5	105	0.0	false	0.0
HepG2	SF3A3_1-TIAL1_1-interaction-shap	interaction	SF3A3-TIAL1	SF3A3	1	TIAL1	1	49	0.0	false	0.0
HepG2	SF3A3_5-TIA1_5-interaction-shap	interaction	SF3A3-TIA1	SF3A3	5	TIA1	5	57	0.0	false	0.0
HepG2	SF3A3_6-TIA1_6-interaction-shap	interaction	SF3A3-TIA1	SF3A3	6	TIA1	6	51	0.0	false	0.0
HepG2	SF3A3_2-TIA1_2-interaction-shap	interaction	SF3A3-TIA1	SF3A3	2	TIA1	2	3	0.0	false	0.0
HepG2	SF3A3_1-TIA1_1-interaction-shap	interaction	SF3A3-TIA1	SF3A3	1	TIA1	1	30	0.0	false	0.0
HepG2	SF3A3_4-TIA1_4-interaction-shap	interaction	SF3A3-TIA1	SF3A3	4	TIA1	4	31	0.0	false	0.0
HepG2	SF3A3_3-TIA1_3-interaction-shap	interaction	SF3A3-TIA1	SF3A3	3	TIA1	3	99	0.0	false	0.0
HepG2	SF3A3_3-TARDBP_3-interaction-shap	interaction	SF3A3-TARDBP	SF3A3	3	TARDBP	3	31	0.0	false	0.0
HepG2	SF3A3_1-TARDBP_1-interaction-shap	interaction	SF3A3-TARDBP	SF3A3	1	TARDBP	1	22	0.0	false	0.0
HepG2	SF3A3_3-TAF15_3-interaction-shap	interaction	SF3A3-TAF15	SF3A3	3	TAF15	3	2	0.0	false	0.0
HepG2	SF3A3_5-TAF15_5-interaction-shap	interaction	SF3A3-TAF15	SF3A3	5	TAF15	5	11	0.0	false	0.0
HepG2	SF3A3_2-SUPV3L1_2-interaction-shap	interaction	SF3A3-SUPV3L1	SF3A3	2	SUPV3L1	2	4	0.0	false	0.0
HepG2	SF3A3_5-SUPV3L1_5-interaction-shap	interaction	SF3A3-SUPV3L1	SF3A3	5	SUPV3L1	5	100	0.0	false	0.0
HepG2	SF3A3_1-SUPV3L1_1-interaction-shap	interaction	SF3A3-SUPV3L1	SF3A3	1	SUPV3L1	1	17	0.0	false	0.0
HepG2	SF3A3_4-SUPV3L1_4-interaction-shap	interaction	SF3A3-SUPV3L1	SF3A3	4	SUPV3L1	4	23	0.0	false	0.0
HepG2	SF3A3_3-SUPV3L1_3-interaction-shap	interaction	SF3A3-SUPV3L1	SF3A3	3	SUPV3L1	3	73	0.0	false	0.0
HepG2	SF3A3_6-SUPV3L1_6-interaction-shap	interaction	SF3A3-SUPV3L1	SF3A3	6	SUPV3L1	6	17	0.0	false	0.0
HepG2	SF3A3_1-SUGP2_1-interaction-shap	interaction	SF3A3-SUGP2	SF3A3	1	SUGP2	1	8	0.0	false	0.0
HepG2	SF3A3_3-SUGP2_3-interaction-shap	interaction	SF3A3-SUGP2	SF3A3	3	SUGP2	3	9	0.0	false	0.0
HepG2	SF3A3_5-SUB1_5-interaction-shap	interaction	SF3A3-SUB1	SF3A3	5	SUB1	5	172	0.0	false	0.0
HepG2	SF3A3_1-SUB1_1-interaction-shap	interaction	SF3A3-SUB1	SF3A3	1	SUB1	1	99	0.0	false	0.0
HepG2	SF3A3_3-SUB1_3-interaction-shap	interaction	SF3A3-SUB1	SF3A3	3	SUB1	3	155	0.0	false	0.0
HepG2	SF3A3_3-STAU2_3-interaction-shap	interaction	SF3A3-STAU2	SF3A3	3	STAU2	3	24	0.0	false	0.0
HepG2	SF3A3_1-STAU2_1-interaction-shap	interaction	SF3A3-STAU2	SF3A3	1	STAU2	1	12	0.0	false	0.0
HepG2	SF3A3_5-STAU2_5-interaction-shap	interaction	SF3A3-STAU2	SF3A3	5	STAU2	5	16	0.0	false	0.0
HepG2	SF3A3_1-SRSF9_1-interaction-shap	interaction	SF3A3-SRSF9	SF3A3	1	SRSF9	1	13	0.0	false	0.0
HepG2	SF3A3_5-SRSF9_5-interaction-shap	interaction	SF3A3-SRSF9	SF3A3	5	SRSF9	5	23	0.0	false	0.0
HepG2	SF3A3_3-SRSF9_3-interaction-shap	interaction	SF3A3-SRSF9	SF3A3	3	SRSF9	3	32	0.0	false	0.0
HepG2	SF3A3_6-SRSF7_6-interaction-shap	interaction	SF3A3-SRSF7	SF3A3	6	SRSF7	6	2	0.0	false	0.0
HepG2	SF3A3_1-SRSF7_1-interaction-shap	interaction	SF3A3-SRSF7	SF3A3	1	SRSF7	1	29	0.0	false	0.0
HepG2	SF3A3_5-SRSF7_5-interaction-shap	interaction	SF3A3-SRSF7	SF3A3	5	SRSF7	5	117	0.0	false	0.0
HepG2	SF3A3_3-SRSF7_3-interaction-shap	interaction	SF3A3-SRSF7	SF3A3	3	SRSF7	3	48	0.0	false	0.0
HepG2	SF3A3_6-SRSF1_6-interaction-shap	interaction	SF3A3-SRSF1	SF3A3	6	SRSF1	6	5	0.0	false	0.0
HepG2	SF3A3_1-SRSF1_1-interaction-shap	interaction	SF3A3-SRSF1	SF3A3	1	SRSF1	1	219	0.0	false	0.0
HepG2	SF3A3_5-SRSF1_5-interaction-shap	interaction	SF3A3-SRSF1	SF3A3	5	SRSF1	5	341	0.0	false	0.0
HepG2	SF3A3_2-SRSF1_2-interaction-shap	interaction	SF3A3-SRSF1	SF3A3	2	SRSF1	2	4	0.0	false	0.0
HepG2	SF3A3_3-SRSF1_3-interaction-shap	interaction	SF3A3-SRSF1	SF3A3	3	SRSF1	3	140	0.0	false	0.0
HepG2	SF3A3_3-SMNDC1_3-interaction-shap	interaction	SF3A3-SMNDC1	SF3A3	3	SMNDC1	3	152	0.0	false	0.0
HepG2	SF3A3_2-SMNDC1_2-interaction-shap	interaction	SF3A3-SMNDC1	SF3A3	2	SMNDC1	2	3	0.0	false	0.0
HepG2	SF3A3_6-SMNDC1_6-interaction-shap	interaction	SF3A3-SMNDC1	SF3A3	6	SMNDC1	6	12	0.0	false	0.0
HepG2	SF3A3_1-SMNDC1_1-interaction-shap	interaction	SF3A3-SMNDC1	SF3A3	1	SMNDC1	1	108	0.0	false	0.0
HepG2	SF3A3_5-SMNDC1_5-interaction-shap	interaction	SF3A3-SMNDC1	SF3A3	5	SMNDC1	5	269	0.0	false	0.0
HepG2	SF3A3_1-SFPQ_1-interaction-shap	interaction	SF3A3-SFPQ	SF3A3	1	SFPQ	1	9	0.0	false	0.0
HepG2	SF3A3_1-SF3B4_1-interaction-shap	interaction	SF3A3-SF3B4	SF3A3	1	SF3B4	1	2817	0.0	false	0.0
HepG2	SF3A3_2-SF3B4_2-interaction-shap	interaction	SF3A3-SF3B4	SF3A3	2	SF3B4	2	14	0.0	false	0.0
HepG2	SF3A3_4-SF3B4_4-interaction-shap	interaction	SF3A3-SF3B4	SF3A3	4	SF3B4	4	75	0.0	false	0.0
HepG2	SF3A3_6-SF3B4_6-interaction-shap	interaction	SF3A3-SF3B4	SF3A3	6	SF3B4	6	65	0.0	false	0.0
HepG2	RPS3_3-ZC3H11A_3-interaction-shap	interaction	RPS3-ZC3H11A	RPS3	3	ZC3H11A	3	10	0.0	false	0.0
HepG2	RPS3_5-ZC3H11A_5-interaction-shap	interaction	RPS3-ZC3H11A	RPS3	5	ZC3H11A	5	1	0.0	false	0.0
HepG2	RPS3_2-ZC3H11A_2-interaction-shap	interaction	RPS3-ZC3H11A	RPS3	2	ZC3H11A	2	12	0.0	false	0.0
