Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
K562	IGF2BP1_4-PUM2_4-interaction-shap	interaction	IGF2BP1	4	PUM2	4	23	-1.759062647819519	false	1.759062647819519
K562	DDX3X_4-PUM2_4-interaction-shap	interaction	DDX3X	4	PUM2	4	4	-1.0655136108398438	false	1.0655136108398438
K562	DDX3X_4-RBM22_4-interaction-shap	interaction	DDX3X	4	RBM22	4	75	-1.0184897184371948	false	1.0184897184371948
K562	ILF3_6-PCBP1_6-interaction-shap	interaction	ILF3	6	PCBP1	6	26	1.009068489074707	false	1.009068489074707
K562	ELAC2_3-FXR1_3-interaction-shap	interaction	ELAC2	3	FXR1	3	15	-0.9764702916145325	false	0.9764702916145325
K562	HNRNPK_4-LIN28B_4-interaction-shap	interaction	HNRNPK	4	LIN28B	4	5	-0.9591774344444275	false	0.9591774344444275
K562	DDX3X_3-PUM2_3-interaction-shap	interaction	DDX3X	3	PUM2	3	69	-0.8121196031570435	false	0.8121196031570435
K562	BUD13_1-FAM120A_1-interaction-shap	interaction	BUD13	1	FAM120A	1	26	-0.7931249141693115	false	0.7931249141693115
K562	ELAC2_3-IGF2BP1_3-interaction-shap	interaction	ELAC2	3	IGF2BP1	3	62	-0.6986177563667297	false	0.6986177563667297
K562	PTBP1_1-TARDBP_1-interaction-shap	interaction	PTBP1	1	TARDBP	1	6	-0.657191812992096	true	0.657191812992096
K562	EFTUD2_6-PCBP1_6-interaction-shap	interaction	EFTUD2	6	PCBP1	6	120	-0.6064836382865906	false	0.6064836382865906
K562	DDX3X_6-LIN28B_6-interaction-shap	interaction	DDX3X	6	LIN28B	6	5	0.5914899706840515	false	0.5914899706840515
K562	BUD13_3-FUS_3-interaction-shap	interaction	BUD13	3	FUS	3	86	-0.5770372152328491	false	0.5770372152328491
K562	NOLC1_3-SF3B4_3-interaction-shap	interaction	NOLC1	3	SF3B4	3	66	-0.5755466222763062	false	0.5755466222763062
K562	U2AF2_3-YWHAG_3-interaction-shap	interaction	U2AF2	3	YWHAG	3	2	-0.5693759918212891	false	0.5693759918212891
K562	DDX3X_4-LIN28B_4-interaction-shap	interaction	DDX3X	4	LIN28B	4	19	-0.5680503249168396	false	0.5680503249168396
K562	QKI_4-RBFOX2_4-interaction-shap	interaction	QKI	4	RBFOX2	4	1	-0.5661147236824036	true	0.5661147236824036
K562	BUD13_3-EWSR1_3-interaction-shap	interaction	BUD13	3	EWSR1	3	241	-0.5300430655479431	false	0.5300430655479431
K562	EIF4E_4-FXR2_4-interaction-shap	interaction	EIF4E	4	FXR2	4	12	-0.5213348865509033	false	0.5213348865509033
K562	LIN28B_4-MTPAP_4-interaction-shap	interaction	LIN28B	4	MTPAP	4	49	-0.49883267283439636	false	0.49883267283439636
K562	QKI_3-RBFOX2_3-interaction-shap	interaction	QKI	3	RBFOX2	3	3	-0.4934987425804138	true	0.4934987425804138
K562	UCHL5_3-ZC3H11A_3-interaction-shap	interaction	UCHL5	3	ZC3H11A	3	32	-0.46551749110221863	false	0.46551749110221863
K562	BUD13_3-SF3B4_3-interaction-shap	interaction	BUD13	3	SF3B4	3	4552	-0.4596882164478302	false	0.4596882164478302
K562	IGF2BP1_1-SRSF1_1-interaction-shap	interaction	IGF2BP1	1	SRSF1	1	29	-0.42313119769096375	false	0.42313119769096375
K562	KHDRBS1_3-U2AF2_3-interaction-shap	interaction	KHDRBS1	3	U2AF2	3	2	-0.42173802852630615	false	0.42173802852630615
K562	LIN28B_4-UCHL5_4-interaction-shap	interaction	LIN28B	4	UCHL5	4	556	-0.4163527488708496	false	0.4163527488708496
K562	FAM120A_5-UCHL5_5-interaction-shap	interaction	FAM120A	5	UCHL5	5	5	-0.4156091809272766	false	0.4156091809272766
K562	U2AF2_1-XRN2_1-interaction-shap	interaction	U2AF2	1	XRN2	1	15	-0.4048798382282257	false	0.4048798382282257
K562	IGF2BP1_3-IGF2BP2_3-interaction-shap	interaction	IGF2BP1	3	IGF2BP2	3	458	-0.40287160873413086	false	0.40287160873413086
K562	DDX42_3-UCHL5_3-interaction-shap	interaction	DDX42	3	UCHL5	3	17	-0.40133482217788696	false	0.40133482217788696
K562	LIN28B_1-NONO_1-interaction-shap	interaction	LIN28B	1	NONO	1	14	-0.387511670589447	false	0.387511670589447
K562	FXR2_4-SRSF9_4-interaction-shap	interaction	FXR2	4	SRSF9	4	14	0.3855798840522766	false	0.3855798840522766
K562	RBM15_3-SAFB2_3-interaction-shap	interaction	RBM15	3	SAFB2	3	10	0.38324862718582153	false	0.38324862718582153
K562	GTF2F1_2-TAF15_2-interaction-shap	interaction	GTF2F1	2	TAF15	2	4	0.38057902455329895	false	0.38057902455329895
K562	NPM1_1-TARDBP_1-interaction-shap	interaction	NPM1	1	TARDBP	1	17	-0.368450790643692	false	0.368450790643692
K562	BUD13_4-UCHL5_4-interaction-shap	interaction	BUD13	4	UCHL5	4	966	-0.3652926981449127	false	0.3652926981449127
K562	SRSF1_2-TRA2A_2-interaction-shap	interaction	SRSF1	2	TRA2A	2	396	0.3635827302932739	false	0.3635827302932739
K562	DDX3X_3-UCHL5_3-interaction-shap	interaction	DDX3X	3	UCHL5	3	336	-0.358075350522995	false	0.358075350522995
K562	FXR1_3-TARDBP_3-interaction-shap	interaction	FXR1	3	TARDBP	3	12	-0.3464459180831909	false	0.3464459180831909
K562	ELAVL1_6-LIN28B_6-interaction-shap	interaction	ELAVL1	6	LIN28B	6	76	-0.3325797915458679	false	0.3325797915458679
K562	NONO_4-TAF15_4-interaction-shap	interaction	NONO	4	TAF15	4	19	0.3291293978691101	false	0.3291293978691101
K562	RPS3_4-SRSF1_4-interaction-shap	interaction	RPS3	4	SRSF1	4	121	-0.3269788324832916	false	0.3269788324832916
K562	LIN28B_4-PTBP1_4-interaction-shap	interaction	LIN28B	4	PTBP1	4	28	0.32246723771095276	false	0.32246723771095276
K562	LIN28B_3-RPS3_3-interaction-shap	interaction	LIN28B	3	RPS3	3	462	-0.3085085153579712	false	0.3085085153579712
K562	DDX3X_5-EIF4E_5-interaction-shap	interaction	DDX3X	5	EIF4E	5	75	0.29527390003204346	false	0.29527390003204346
K562	SMNDC1_4-UCHL5_4-interaction-shap	interaction	SMNDC1	4	UCHL5	4	68	-0.295101523399353	false	0.295101523399353
K562	BUD13_3-UCHL5_3-interaction-shap	interaction	BUD13	3	UCHL5	3	1409	-0.28842106461524963	false	0.28842106461524963
K562	SF3B4_3-TIA1_3-interaction-shap	interaction	SF3B4	3	TIA1	3	306	-0.27439576387405396	false	0.27439576387405396
K562	PCBP1_3-PTBP1_3-interaction-shap	interaction	PCBP1	3	PTBP1	3	75	0.2681073844432831	true	0.2681073844432831
K562	AKAP1_6-PCBP1_6-interaction-shap	interaction	AKAP1	6	PCBP1	6	28	0.26625698804855347	false	0.26625698804855347
K562	SF3B4_5-ZC3H11A_5-interaction-shap	interaction	SF3B4	5	ZC3H11A	5	148	-0.26579880714416504	false	0.26579880714416504
K562	DHX30_3-SF3B4_3-interaction-shap	interaction	DHX30	3	SF3B4	3	69	-0.26490333676338196	false	0.26490333676338196
K562	DDX3X_3-ZRANB2_3-interaction-shap	interaction	DDX3X	3	ZRANB2	3	38	-0.2595129609107971	false	0.2595129609107971
K562	PTBP1_3-SMNDC1_3-interaction-shap	interaction	PTBP1	3	SMNDC1	3	397	0.25733691453933716	false	0.25733691453933716
K562	EFTUD2_3-FXR1_3-interaction-shap	interaction	EFTUD2	3	FXR1	3	113	-0.24824832379817963	false	0.24824832379817963
K562	CSTF2T_3-ILF3_3-interaction-shap	interaction	CSTF2T	3	ILF3	3	39	0.2450753152370453	false	0.2450753152370453
K562	BUD13_4-EFTUD2_4-interaction-shap	interaction	BUD13	4	EFTUD2	4	2096	-0.243356391787529	false	0.243356391787529
K562	EFTUD2_4-UCHL5_4-interaction-shap	interaction	EFTUD2	4	UCHL5	4	1090	-0.24237723648548126	false	0.24237723648548126
K562	SAFB2_3-TRA2A_3-interaction-shap	interaction	SAFB2	3	TRA2A	3	17	0.24022750556468964	false	0.24022750556468964
K562	FMR1_3-UCHL5_3-interaction-shap	interaction	FMR1	3	UCHL5	3	225	-0.23676304519176483	false	0.23676304519176483
K562	HNRNPK_4-UCHL5_4-interaction-shap	interaction	HNRNPK	4	UCHL5	4	43	-0.22660186886787415	false	0.22660186886787415
K562	EIF4E_4-FMR1_4-interaction-shap	interaction	EIF4E	4	FMR1	4	25	-0.2184472233057022	false	0.2184472233057022
K562	MBNL1_6-RBM15_6-interaction-shap	interaction	MBNL1	6	RBM15	6	10	-0.21620389819145203	false	0.21620389819145203
K562	AKAP1_6-IGF2BP1_6-interaction-shap	interaction	AKAP1	6	IGF2BP1	6	12	-0.21165406703948975	false	0.21165406703948975
K562	EIF3G_1-RBM15_1-interaction-shap	interaction	EIF3G	1	RBM15	1	134	-0.2112402617931366	false	0.2112402617931366
K562	ELAVL1_3-U2AF2_3-interaction-shap	interaction	ELAVL1	3	U2AF2	3	105	0.21062132716178894	false	0.21062132716178894
K562	HNRNPK_3-RPS3_3-interaction-shap	interaction	HNRNPK	3	RPS3	3	50	-0.21035657823085785	false	0.21035657823085785
K562	FAM120A_5-RBM15_5-interaction-shap	interaction	FAM120A	5	RBM15	5	4	-0.20815177261829376	false	0.20815177261829376
K562	FXR1_3-SF3B4_3-interaction-shap	interaction	FXR1	3	SF3B4	3	384	-0.2042810618877411	false	0.2042810618877411
K562	FXR1_4-UCHL5_4-interaction-shap	interaction	FXR1	4	UCHL5	4	293	-0.19663749635219574	false	0.19663749635219574
K562	EFTUD2_4-TIA1_4-interaction-shap	interaction	EFTUD2	4	TIA1	4	999	-0.19576849043369293	false	0.19576849043369293
K562	PTBP1_3-SF3B4_3-interaction-shap	interaction	PTBP1	3	SF3B4	3	365	0.19498078525066376	false	0.19498078525066376
K562	NONO_2-TAF15_2-interaction-shap	interaction	NONO	2	TAF15	2	19	0.1943957507610321	false	0.1943957507610321
K562	SMNDC1_1-SRSF9_1-interaction-shap	interaction	SMNDC1	1	SRSF9	1	11	0.192600280046463	false	0.192600280046463
K562	BUD13_3-ZC3H11A_3-interaction-shap	interaction	BUD13	3	ZC3H11A	3	30	-0.19133260846138	false	0.19133260846138
K562	EIF4E_1-NOLC1_1-interaction-shap	interaction	EIF4E	1	NOLC1	1	40	-0.19108250737190247	false	0.19108250737190247
K562	FMR1_4-SRSF9_4-interaction-shap	interaction	FMR1	4	SRSF9	4	11	-0.1906520128250122	false	0.1906520128250122
K562	BUD13_3-FXR1_3-interaction-shap	interaction	BUD13	3	FXR1	3	208	-0.19050468504428864	false	0.19050468504428864
K562	FXR2_3-PTBP1_3-interaction-shap	interaction	FXR2	3	PTBP1	3	4	0.18778562545776367	false	0.18778562545776367
K562	PCBP1_4-RPS3_4-interaction-shap	interaction	PCBP1	4	RPS3	4	94	-0.18664324283599854	false	0.18664324283599854
K562	RPS3_4-TIA1_4-interaction-shap	interaction	RPS3	4	TIA1	4	134	-0.18618223071098328	false	0.18618223071098328
K562	FUS_4-TAF15_4-interaction-shap	interaction	FUS	4	TAF15	4	63	0.18267957866191864	false	0.18267957866191864
K562	DDX3X_3-SF3B4_3-interaction-shap	interaction	DDX3X	3	SF3B4	3	576	-0.18251366913318634	false	0.18251366913318634
K562	BUD13_3-FAM120A_3-interaction-shap	interaction	BUD13	3	FAM120A	3	59	-0.18193474411964417	false	0.18193474411964417
K562	PUM2_2-QKI_2-interaction-shap	interaction	PUM2	2	QKI	2	5	-0.18147127330303192	true	0.18147127330303192
K562	SRSF1_3-UCHL5_3-interaction-shap	interaction	SRSF1	3	UCHL5	3	1226	-0.18125545978546143	false	0.18125545978546143
K562	DDX3X_3-LIN28B_3-interaction-shap	interaction	DDX3X	3	LIN28B	3	169	-0.18100230395793915	false	0.18100230395793915
K562	PCBP1_6-RBM15_6-interaction-shap	interaction	PCBP1	6	RBM15	6	103	0.18072320520877838	false	0.18072320520877838
K562	FMR1_4-ZC3H8_4-interaction-shap	interaction	FMR1	4	ZC3H8	4	10	-0.17885971069335938	false	0.17885971069335938
K562	EFTUD2_5-U2AF1_5-interaction-shap	interaction	EFTUD2	5	U2AF1	5	221	-0.17871546745300293	false	0.17871546745300293
K562	HNRNPK_6-ILF3_6-interaction-shap	interaction	HNRNPK	6	ILF3	6	47	0.1785246580839157	false	0.1785246580839157
K562	PUM2_5-RBM15_5-interaction-shap	interaction	PUM2	5	RBM15	5	10	-0.1774066686630249	false	0.1774066686630249
K562	ELAVL1_1-FMR1_1-interaction-shap	interaction	ELAVL1	1	FMR1	1	6	-0.17717671394348145	false	0.17717671394348145
K562	LIN28B_3-UCHL5_3-interaction-shap	interaction	LIN28B	3	UCHL5	3	459	-0.17455339431762695	false	0.17455339431762695
K562	EIF3G_1-SRSF9_1-interaction-shap	interaction	EIF3G	1	SRSF9	1	74	0.1736392229795456	false	0.1736392229795456
K562	EFTUD2_5-EWSR1_5-interaction-shap	interaction	EFTUD2	5	EWSR1	5	116	-0.1734849363565445	false	0.1734849363565445
K562	IGF2BP1_3-SRSF1_3-interaction-shap	interaction	IGF2BP1	3	SRSF1	3	13	-0.17318658530712128	false	0.17318658530712128
K562	NOLC1_5-SAFB2_5-interaction-shap	interaction	NOLC1	5	SAFB2	5	3	0.1727050393819809	false	0.1727050393819809
K562	NONO_2-PCBP1_2-interaction-shap	interaction	NONO	2	PCBP1	2	253	0.1721087545156479	false	0.1721087545156479
K562	SF3B4_3-U2AF2_3-interaction-shap	interaction	SF3B4	3	U2AF2	3	2217	-0.16803033649921417	false	0.16803033649921417
K562	FXR2_3-UCHL5_3-interaction-shap	interaction	FXR2	3	UCHL5	3	298	-0.1679764986038208	false	0.1679764986038208
K562	APOBEC3C_1-EIF3G_1-interaction-shap	interaction	APOBEC3C	1	EIF3G	1	35	-0.16764026880264282	false	0.16764026880264282
K562	DDX3X_5-XRN2_5-interaction-shap	interaction	DDX3X	5	XRN2	5	72	0.1675419956445694	false	0.1675419956445694
K562	EIF4E_5-SF3B4_5-interaction-shap	interaction	EIF4E	5	SF3B4	5	101	0.16668091714382172	false	0.16668091714382172
K562	PCBP1_3-SF3B4_3-interaction-shap	interaction	PCBP1	3	SF3B4	3	199	-0.16333958506584167	false	0.16333958506584167
K562	DDX3X_1-PTBP1_1-interaction-shap	interaction	DDX3X	1	PTBP1	1	12	-0.16002419590950012	false	0.16002419590950012
K562	SERBP1_2-XRN2_2-interaction-shap	interaction	SERBP1	2	XRN2	2	22	-0.15954256057739258	false	0.15954256057739258
K562	EIF4E_3-UCHL5_3-interaction-shap	interaction	EIF4E	3	UCHL5	3	38	-0.1585322916507721	false	0.1585322916507721
K562	APOBEC3C_3-DDX3X_3-interaction-shap	interaction	APOBEC3C	3	DDX3X	3	145	-0.15639500319957733	false	0.15639500319957733
K562	EFTUD2_5-NOLC1_5-interaction-shap	interaction	EFTUD2	5	NOLC1	5	35	-0.1539013534784317	false	0.1539013534784317
K562	FAM120A_3-SF3B4_3-interaction-shap	interaction	FAM120A	3	SF3B4	3	107	0.15332601964473724	false	0.15332601964473724
K562	FXR1_4-FXR2_4-interaction-shap	interaction	FXR1	4	FXR2	4	958	-0.15101876854896545	true	0.15101876854896545
K562	DDX3X_5-EFTUD2_5-interaction-shap	interaction	DDX3X	5	EFTUD2	5	78	0.15100079774856567	false	0.15100079774856567
K562	LIN28B_4-PUM2_4-interaction-shap	interaction	LIN28B	4	PUM2	4	119	-0.1508006900548935	false	0.1508006900548935
K562	NONO_3-SF3B4_3-interaction-shap	interaction	NONO	3	SF3B4	3	536	0.14576976001262665	false	0.14576976001262665
K562	IGF2BP1_4-LIN28B_4-interaction-shap	interaction	IGF2BP1	4	LIN28B	4	85	-0.14398930966854095	false	0.14398930966854095
K562	CSTF2T_6-RBM15_6-interaction-shap	interaction	CSTF2T	6	RBM15	6	16	-0.14285458624362946	false	0.14285458624362946
K562	BUD13_3-EFTUD2_3-interaction-shap	interaction	BUD13	3	EFTUD2	3	1475	-0.1422530710697174	false	0.1422530710697174
K562	DDX6_6-EIF4E_6-interaction-shap	interaction	DDX6	6	EIF4E	6	6	-0.14085090160369873	false	0.14085090160369873
K562	DDX3X_3-ZC3H8_3-interaction-shap	interaction	DDX3X	3	ZC3H8	3	28	-0.13962490856647491	false	0.13962490856647491
K562	ELAVL1_3-FXR1_3-interaction-shap	interaction	ELAVL1	3	FXR1	3	5	0.13635000586509705	false	0.13635000586509705
K562	BUD13_3-XRN2_3-interaction-shap	interaction	BUD13	3	XRN2	3	320	-0.13377635180950165	false	0.13377635180950165
K562	EIF4E_1-RPS3_1-interaction-shap	interaction	EIF4E	1	RPS3	1	453	0.13376431167125702	false	0.13376431167125702
K562	LIN28B_3-SRSF1_3-interaction-shap	interaction	LIN28B	3	SRSF1	3	232	-0.13373492658138275	false	0.13373492658138275
K562	SF3B4_3-UCHL5_3-interaction-shap	interaction	SF3B4	3	UCHL5	3	2101	-0.132595494389534	false	0.132595494389534
K562	EFTUD2_6-RBM15_6-interaction-shap	interaction	EFTUD2	6	RBM15	6	265	-0.1315521001815796	false	0.1315521001815796
K562	FAM120A_3-NONO_3-interaction-shap	interaction	FAM120A	3	NONO	3	83	0.13069766759872437	false	0.13069766759872437
K562	RPS3_4-SRSF9_4-interaction-shap	interaction	RPS3	4	SRSF9	4	21	0.13041771948337555	false	0.13041771948337555
K562	MTPAP_1-QKI_1-interaction-shap	interaction	MTPAP	1	QKI	1	10	0.13027139008045197	false	0.13027139008045197
K562	BUD13_3-DDX3X_3-interaction-shap	interaction	BUD13	3	DDX3X	3	287	-0.129514679312706	false	0.129514679312706
K562	FMR1_3-RPS6_3-interaction-shap	interaction	FMR1	3	RPS6	3	51	-0.12700174748897552	false	0.12700174748897552
K562	EFTUD2_2-RBM22_2-interaction-shap	interaction	EFTUD2	2	RBM22	2	1704	0.12607356905937195	false	0.12607356905937195
K562	RBFOX2_2-XRN2_2-interaction-shap	interaction	RBFOX2	2	XRN2	2	433	0.12500549852848053	false	0.12500549852848053
K562	SF3B4_3-YWHAG_3-interaction-shap	interaction	SF3B4	3	YWHAG	3	56	0.12489490956068039	false	0.12489490956068039
K562	IGF2BP1_6-TIA1_6-interaction-shap	interaction	IGF2BP1	6	TIA1	6	319	-0.12306740880012512	false	0.12306740880012512
K562	HNRNPK_4-RBM15_4-interaction-shap	interaction	HNRNPK	4	RBM15	4	26	-0.1215435266494751	false	0.1215435266494751
K562	DHX30_3-PCBP1_3-interaction-shap	interaction	DHX30	3	PCBP1	3	14	-0.12154251337051392	false	0.12154251337051392
K562	IGF2BP2_4-RPS3_4-interaction-shap	interaction	IGF2BP2	4	RPS3	4	166	-0.12123389542102814	false	0.12123389542102814
K562	BUD13_5-FMR1_5-interaction-shap	interaction	BUD13	5	FMR1	5	425	-0.12032348662614822	false	0.12032348662614822
K562	FXR1_6-RPS3_6-interaction-shap	interaction	FXR1	6	RPS3	6	169	-0.12011994421482086	false	0.12011994421482086
K562	BUD13_1-QKI_1-interaction-shap	interaction	BUD13	1	QKI	1	18	0.11824502050876617	false	0.11824502050876617
K562	DDX42_2-SMNDC1_2-interaction-shap	interaction	DDX42	2	SMNDC1	2	111	-0.11707134544849396	false	0.11707134544849396
K562	NOLC1_5-SF3B4_5-interaction-shap	interaction	NOLC1	5	SF3B4	5	251	-0.11697964370250702	false	0.11697964370250702
K562	HNRNPA1_3-ILF3_3-interaction-shap	interaction	HNRNPA1	3	ILF3	3	10	0.11696792393922806	false	0.11696792393922806
K562	AKAP1_3-NONO_3-interaction-shap	interaction	AKAP1	3	NONO	3	18	-0.11570551991462708	false	0.11570551991462708
K562	IGF2BP1_6-LIN28B_6-interaction-shap	interaction	IGF2BP1	6	LIN28B	6	255	-0.11372774094343185	false	0.11372774094343185
K562	BUD13_4-RBFOX2_4-interaction-shap	interaction	BUD13	4	RBFOX2	4	281	-0.11243554949760437	false	0.11243554949760437
K562	FXR2_3-HNRNPK_3-interaction-shap	interaction	FXR2	3	HNRNPK	3	15	-0.11240561306476593	false	0.11240561306476593
K562	EFTUD2_3-FMR1_3-interaction-shap	interaction	EFTUD2	3	FMR1	3	197	-0.11220883578062057	false	0.11220883578062057
K562	DDX3X_1-EWSR1_1-interaction-shap	interaction	DDX3X	1	EWSR1	1	137	-0.11215777695178986	false	0.11215777695178986
K562	HNRNPK_2-MBNL1_2-interaction-shap	interaction	HNRNPK	2	MBNL1	2	15	-0.11046875268220901	false	0.11046875268220901
K562	SRSF1_4-UCHL5_4-interaction-shap	interaction	SRSF1	4	UCHL5	4	1129	-0.10962676256895065	false	0.10962676256895065
K562	BUD13_3-LIN28B_3-interaction-shap	interaction	BUD13	3	LIN28B	3	459	-0.10953234881162643	false	0.10953234881162643
K562	IGF2BP2_3-SF3B4_3-interaction-shap	interaction	IGF2BP2	3	SF3B4	3	296	-0.1093943864107132	false	0.1093943864107132
K562	QKI_1-SF3B4_1-interaction-shap	interaction	QKI	1	SF3B4	1	38	0.10630161315202713	false	0.10630161315202713
K562	MBNL1_2-PTBP1_2-interaction-shap	interaction	MBNL1	2	PTBP1	2	4	-0.10611523687839508	false	0.10611523687839508
K562	UCHL5_4-ZRANB2_4-interaction-shap	interaction	UCHL5	4	ZRANB2	4	59	-0.10222803056240082	false	0.10222803056240082
K562	FMR1_4-UCHL5_4-interaction-shap	interaction	FMR1	4	UCHL5	4	224	-0.10207951813936234	false	0.10207951813936234
K562	EIF4E_6-RPS6_6-interaction-shap	interaction	EIF4E	6	RPS6	6	51	0.1006058007478714	false	0.1006058007478714
K562	BUD13_5-EFTUD2_5-interaction-shap	interaction	BUD13	5	EFTUD2	5	1356	-0.0995471328496933	false	0.0995471328496933
K562	FXR1_4-RPS3_4-interaction-shap	interaction	FXR1	4	RPS3	4	156	-0.09824974089860916	false	0.09824974089860916
K562	DDX3X_4-DDX6_4-interaction-shap	interaction	DDX3X	4	DDX6	4	73	-0.09716751426458359	false	0.09716751426458359
K562	SF3B4_3-TRA2A_3-interaction-shap	interaction	SF3B4	3	TRA2A	3	324	-0.09689095616340637	false	0.09689095616340637
K562	LIN28B_4-SRSF1_4-interaction-shap	interaction	LIN28B	4	SRSF1	4	253	-0.09672317653894424	false	0.09672317653894424
K562	DHX30_5-EFTUD2_5-interaction-shap	interaction	DHX30	5	EFTUD2	5	2	0.09595891088247299	false	0.09595891088247299
K562	BUD13_3-DHX30_3-interaction-shap	interaction	BUD13	3	DHX30	3	22	0.09555759280920029	false	0.09555759280920029
K562	BUD13_6-ZC3H11A_6-interaction-shap	interaction	BUD13	6	ZC3H11A	6	13	-0.09292078763246536	false	0.09292078763246536
K562	EFTUD2_5-GTF2F1_5-interaction-shap	interaction	EFTUD2	5	GTF2F1	5	106	-0.09264852106571198	false	0.09264852106571198
K562	NONO_3-UCHL5_3-interaction-shap	interaction	NONO	3	UCHL5	3	85	-0.0915975570678711	false	0.0915975570678711
K562	NONO_4-TIA1_4-interaction-shap	interaction	NONO	4	TIA1	4	73	-0.09159321337938309	false	0.09159321337938309
K562	EEF2_4-FXR2_4-interaction-shap	interaction	EEF2	4	FXR2	4	49	-0.09083815664052963	false	0.09083815664052963
K562	RPS3_4-TAF15_4-interaction-shap	interaction	RPS3	4	TAF15	4	22	0.09082707017660141	false	0.09082707017660141
K562	AKAP1_6-RBM15_6-interaction-shap	interaction	AKAP1	6	RBM15	6	10	0.09081801027059555	false	0.09081801027059555
K562	RBFOX2_4-UCHL5_4-interaction-shap	interaction	RBFOX2	4	UCHL5	4	167	-0.09054436534643173	false	0.09054436534643173
K562	PUM2_4-RPS3_4-interaction-shap	interaction	PUM2	4	RPS3	4	66	0.09053239226341248	false	0.09053239226341248
K562	DDX52_4-IGF2BP2_4-interaction-shap	interaction	DDX52	4	IGF2BP2	4	36	-0.09019014984369278	false	0.09019014984369278
K562	IGF2BP2_1-U2AF1_1-interaction-shap	interaction	IGF2BP2	1	U2AF1	1	39	0.0899575799703598	false	0.0899575799703598
K562	FXR2_4-RPS6_4-interaction-shap	interaction	FXR2	4	RPS6	4	20	-0.08974990993738174	false	0.08974990993738174
K562	ELAC2_3-RPS3_3-interaction-shap	interaction	ELAC2	3	RPS3	3	50	-0.08952080458402634	false	0.08952080458402634
K562	RPS3_3-SRSF1_3-interaction-shap	interaction	RPS3	3	SRSF1	3	66	-0.08938463777303696	false	0.08938463777303696
K562	FXR1_3-YWHAG_3-interaction-shap	interaction	FXR1	3	YWHAG	3	24	0.08894515782594681	false	0.08894515782594681
K562	BUD13_3-TRA2A_3-interaction-shap	interaction	BUD13	3	TRA2A	3	91	-0.08842171728610992	false	0.08842171728610992
K562	ILF3_6-RBM15_6-interaction-shap	interaction	ILF3	6	RBM15	6	1	-0.08832898736000061	false	0.08832898736000061
K562	FMR1_3-IGF2BP1_3-interaction-shap	interaction	FMR1	3	IGF2BP1	3	15	-0.08831235021352768	false	0.08831235021352768
K562	AKAP1_6-FAM120A_6-interaction-shap	interaction	AKAP1	6	FAM120A	6	51	0.08817119151353836	false	0.08817119151353836
K562	KHDRBS1_6-ZC3H11A_6-interaction-shap	interaction	KHDRBS1	6	ZC3H11A	6	72	0.08782238513231277	false	0.08782238513231277
K562	SRSF1_5-U2AF2_5-interaction-shap	interaction	SRSF1	5	U2AF2	5	211	0.08752591907978058	false	0.08752591907978058
K562	DDX3X_3-PCBP1_3-interaction-shap	interaction	DDX3X	3	PCBP1	3	55	-0.08602666854858398	false	0.08602666854858398
K562	IGF2BP1_4-SRSF1_4-interaction-shap	interaction	IGF2BP1	4	SRSF1	4	22	-0.08463306725025177	false	0.08463306725025177
K562	IGF2BP1_6-KHDRBS1_6-interaction-shap	interaction	IGF2BP1	6	KHDRBS1	6	6	0.08444856107234955	false	0.08444856107234955
K562	BUD13_5-EWSR1_5-interaction-shap	interaction	BUD13	5	EWSR1	5	164	0.08395082503557205	false	0.08395082503557205
K562	HNRNPK_2-IGF2BP1_2-interaction-shap	interaction	HNRNPK	2	IGF2BP1	2	15	-0.08375979214906693	false	0.08375979214906693
K562	DDX3X_4-FXR1_4-interaction-shap	interaction	DDX3X	4	FXR1	4	4	-0.0825638473033905	false	0.0825638473033905
K562	DDX3X_4-RPS3_4-interaction-shap	interaction	DDX3X	4	RPS3	4	235	-0.08232016861438751	false	0.08232016861438751
K562	NONO_4-RPS3_4-interaction-shap	interaction	NONO	4	RPS3	4	160	0.08225059509277344	false	0.08225059509277344
K562	IGF2BP1_3-SF3B4_3-interaction-shap	interaction	IGF2BP1	3	SF3B4	3	512	-0.08222959190607071	false	0.08222959190607071
K562	PUM2_1-SRSF9_1-interaction-shap	interaction	PUM2	1	SRSF9	1	41	-0.08103922754526138	false	0.08103922754526138
K562	APOBEC3C_3-RBM15_3-interaction-shap	interaction	APOBEC3C	3	RBM15	3	49	-0.08068396151065826	false	0.08068396151065826
K562	DDX3X_5-IGF2BP1_5-interaction-shap	interaction	DDX3X	5	IGF2BP1	5	14	-0.08058729767799377	false	0.08058729767799377
K562	DDX3X_3-DHX30_3-interaction-shap	interaction	DDX3X	3	DHX30	3	14	-0.08058355003595352	false	0.08058355003595352
K562	IGF2BP1_3-LIN28B_3-interaction-shap	interaction	IGF2BP1	3	LIN28B	3	110	-0.0799487754702568	false	0.0799487754702568
K562	BUD13_3-CSTF2T_3-interaction-shap	interaction	BUD13	3	CSTF2T	3	270	-0.07956971228122711	false	0.07956971228122711
K562	DDX3X_5-RBM15_5-interaction-shap	interaction	DDX3X	5	RBM15	5	45	0.07831859588623047	false	0.07831859588623047
