Cell Line	Column	Column Type	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
HepG2	HNRNPC_3-ZNF800_5-interaction-shap	interaction	HNRNPC	3	ZNF800	5	8	-0.07312659174203873	false	0.07312659174203873	HNRNPC-ZNF800
HepG2	PRPF8_2-FTO_5-interaction-shap	interaction	PRPF8	2	FTO	5	211	0.07308176159858704	false	0.07308176159858704	FTO-PRPF8
HepG2	NOLC1_1-SF3B4_3-interaction-shap	interaction	NOLC1	1	SF3B4	3	157	-0.07196737080812454	false	0.07196737080812454	NOLC1-SF3B4
HepG2	ILF3_4-XPO5_4-interaction-shap	interaction	ILF3	4	XPO5	4	2	0.0714653730392456	false	0.0714653730392456	ILF3-XPO5
HepG2	DKC1_3-RPS3_5-interaction-shap	interaction	DKC1	3	RPS3	5	97	-0.0709906667470932	false	0.0709906667470932	DKC1-RPS3
HepG2	RBM5_3-HNRNPL_6-interaction-shap	interaction	RBM5	3	HNRNPL	6	5	-0.0707189068198204	false	0.0707189068198204	HNRNPL-RBM5
HepG2	DDX52_5-RPS3_6-interaction-shap	interaction	DDX52	5	RPS3	6	10	0.06985091418027878	false	0.06985091418027878	DDX52-RPS3
HepG2	RPS3_1-SRSF1_2-interaction-shap	interaction	RPS3	1	SRSF1	2	125	-0.06955993920564651	true	0.06955993920564651	RPS3-SRSF1
HepG2	PRPF8_2-NCBP2_6-interaction-shap	interaction	PRPF8	2	NCBP2	6	74	0.06945578753948212	false	0.06945578753948212	NCBP2-PRPF8
HepG2	CSTF2_6-EIF3D_6-interaction-shap	interaction	CSTF2	6	EIF3D	6	11	0.069170743227005	false	0.069170743227005	CSTF2-EIF3D
HepG2	SF3A3_5-PTBP1_6-interaction-shap	interaction	SF3A3	5	PTBP1	6	22	-0.06885913014411926	false	0.06885913014411926	PTBP1-SF3A3
HepG2	BUD13_5-ZC3H11A_6-interaction-shap	interaction	BUD13	5	ZC3H11A	6	76	-0.06870314478874207	false	0.06870314478874207	BUD13-ZC3H11A
HepG2	FUS_1-KHSRP_6-interaction-shap	interaction	FUS	1	KHSRP	6	34	-0.06849590688943863	false	0.06849590688943863	FUS-KHSRP
HepG2	NOLC1_1-U2AF2_5-interaction-shap	interaction	NOLC1	1	U2AF2	5	99	-0.06832084059715271	false	0.06832084059715271	NOLC1-U2AF2
HepG2	BUD13_1-DKC1_1-interaction-shap	interaction	BUD13	1	DKC1	1	42	-0.0682341456413269	false	0.0682341456413269	BUD13-DKC1
HepG2	TIAL1_2-XPO5_4-interaction-shap	interaction	TIAL1	2	XPO5	4	6	0.06783459335565567	false	0.06783459335565567	TIAL1-XPO5
HepG2	NCBP2_1-XPO5_2-interaction-shap	interaction	NCBP2	1	XPO5	2	89	0.06683254987001419	false	0.06683254987001419	NCBP2-XPO5
HepG2	FXR2_4-PTBP1_4-interaction-shap	interaction	FXR2	4	PTBP1	4	24	0.06624484807252884	false	0.06624484807252884	FXR2-PTBP1
HepG2	NKRF_3-XPO5_5-interaction-shap	interaction	NKRF	3	XPO5	5	14	0.06613200902938843	false	0.06613200902938843	NKRF-XPO5
HepG2	TIA1_2-ZNF800_4-interaction-shap	interaction	TIA1	2	ZNF800	4	103	0.06595081835985184	false	0.06595081835985184	TIA1-ZNF800
HepG2	AQR_3-RBFOX2_4-interaction-shap	interaction	AQR	3	RBFOX2	4	334	-0.06560710817575455	false	0.06560710817575455	AQR-RBFOX2
HepG2	DDX55_2-SF3B4_3-interaction-shap	interaction	DDX55	2	SF3B4	3	64	-0.0654618963599205	false	0.0654618963599205	DDX55-SF3B4
HepG2	CSTF2T_3-PRPF4_6-interaction-shap	interaction	CSTF2T	3	PRPF4	6	51	-0.06543198972940445	false	0.06543198972940445	CSTF2T-PRPF4
HepG2	DGCR8_2-SF3B4_3-interaction-shap	interaction	DGCR8	2	SF3B4	3	146	-0.06534676998853683	false	0.06534676998853683	DGCR8-SF3B4
HepG2	PCBP1_1-IGF2BP1_2-interaction-shap	interaction	PCBP1	1	IGF2BP1	2	36	0.06435224413871765	false	0.06435224413871765	IGF2BP1-PCBP1
HepG2	RBM22_3-SMNDC1_3-interaction-shap	interaction	RBM22	3	SMNDC1	3	13	0.06412756443023682	false	0.06412756443023682	RBM22-SMNDC1
HepG2	RPS3_6-TIA1_6-interaction-shap	interaction	RPS3	6	TIA1	6	157	0.06404858082532883	false	0.06404858082532883	RPS3-TIA1
HepG2	NCBP2_2-RPS3_2-interaction-shap	interaction	NCBP2	2	RPS3	2	16	0.06403335928916931	false	0.06403335928916931	NCBP2-RPS3
HepG2	RBFOX2_3-TIAL1_6-interaction-shap	interaction	RBFOX2	3	TIAL1	6	26	0.06314942985773087	false	0.06314942985773087	RBFOX2-TIAL1
HepG2	PCBP2_2-CSTF2T_3-interaction-shap	interaction	PCBP2	2	CSTF2T	3	63	0.06308526545763016	false	0.06308526545763016	CSTF2T-PCBP2
HepG2	DGCR8_3-LARP4_3-interaction-shap	interaction	DGCR8	3	LARP4	3	8	0.06282581388950348	false	0.06282581388950348	DGCR8-LARP4
HepG2	AKAP1_1-CSTF2T_6-interaction-shap	interaction	AKAP1	1	CSTF2T	6	1	0.06238306686282158	false	0.06238306686282158	AKAP1-CSTF2T
HepG2	TRA2A_4-PRPF8_6-interaction-shap	interaction	TRA2A	4	PRPF8	6	230	0.06227103993296623	false	0.06227103993296623	PRPF8-TRA2A
HepG2	TIA1_4-U2AF2_4-interaction-shap	interaction	TIA1	4	U2AF2	4	133	0.061833642423152924	false	0.061833642423152924	TIA1-U2AF2
HepG2	GRWD1_2-BUD13_5-interaction-shap	interaction	GRWD1	2	BUD13	5	1238	-0.06037638708949089	false	0.06037638708949089	BUD13-GRWD1
HepG2	TIA1_2-LARP7_5-interaction-shap	interaction	TIA1	2	LARP7	5	30	0.059615518897771835	false	0.059615518897771835	LARP7-TIA1
HepG2	SRSF9_4-SF3B4_6-interaction-shap	interaction	SRSF9	4	SF3B4	6	30	0.05937274545431137	false	0.05937274545431137	SF3B4-SRSF9
HepG2	SF3B4_3-CSTF2T_4-interaction-shap	interaction	SF3B4	3	CSTF2T	4	154	-0.05916435644030571	false	0.05916435644030571	CSTF2T-SF3B4
HepG2	SUPV3L1_3-SF3B4_5-interaction-shap	interaction	SUPV3L1	3	SF3B4	5	67	0.058993373066186905	false	0.058993373066186905	SF3B4-SUPV3L1
HepG2	IGF2BP1_3-FUBP3_6-interaction-shap	interaction	IGF2BP1	3	FUBP3	6	22	-0.05864766612648964	false	0.05864766612648964	FUBP3-IGF2BP1
HepG2	TIA1_4-SRSF7_5-interaction-shap	interaction	TIA1	4	SRSF7	5	22	0.058534976094961166	false	0.058534976094961166	SRSF7-TIA1
HepG2	SF3B4_2-DDX59_3-interaction-shap	interaction	SF3B4	2	DDX59	3	4	-0.05787413567304611	false	0.05787413567304611	DDX59-SF3B4
HepG2	DDX3X_2-EIF3D_5-interaction-shap	interaction	DDX3X	2	EIF3D	5	6	-0.05772561579942703	false	0.05772561579942703	DDX3X-EIF3D
HepG2	FAM120A_6-PRPF8_6-interaction-shap	interaction	FAM120A	6	PRPF8	6	127	-0.05749952420592308	false	0.05749952420592308	FAM120A-PRPF8
HepG2	HNRNPK_1-IGF2BP1_2-interaction-shap	interaction	HNRNPK	1	IGF2BP1	2	11	-0.057051725685596466	false	0.057051725685596466	HNRNPK-IGF2BP1
HepG2	TIA1_2-QKI_3-interaction-shap	interaction	TIA1	2	QKI	3	25	0.056989315897226334	false	0.056989315897226334	QKI-TIA1
HepG2	RBFOX2_4-RBM22_4-interaction-shap	interaction	RBFOX2	4	RBM22	4	185	-0.05696486309170723	false	0.05696486309170723	RBFOX2-RBM22
HepG2	RBFOX2_4-U2AF1_4-interaction-shap	interaction	RBFOX2	4	U2AF1	4	20	0.056564636528491974	false	0.056564636528491974	RBFOX2-U2AF1
HepG2	UCHL5_2-SF3B4_3-interaction-shap	interaction	UCHL5	2	SF3B4	3	384	0.056455232203006744	false	0.056455232203006744	SF3B4-UCHL5
HepG2	RBFOX2_4-DROSHA_5-interaction-shap	interaction	RBFOX2	4	DROSHA	5	52	0.055845342576503754	false	0.055845342576503754	DROSHA-RBFOX2
HepG2	UCHL5_2-TIA1_5-interaction-shap	interaction	UCHL5	2	TIA1	5	51	-0.05569516122341156	false	0.05569516122341156	TIA1-UCHL5
HepG2	DDX55_2-RBFOX2_5-interaction-shap	interaction	DDX55	2	RBFOX2	5	14	-0.05531460791826248	false	0.05531460791826248	DDX55-RBFOX2
HepG2	BUD13_2-SRSF7_5-interaction-shap	interaction	BUD13	2	SRSF7	5	32	-0.05495838448405266	false	0.05495838448405266	BUD13-SRSF7
HepG2	TIA1_1-DGCR8_3-interaction-shap	interaction	TIA1	1	DGCR8	3	3	0.05449824035167694	false	0.05449824035167694	DGCR8-TIA1
HepG2	SRSF1_1-SUPV3L1_1-interaction-shap	interaction	SRSF1	1	SUPV3L1	1	23	0.05416297912597656	false	0.05416297912597656	SRSF1-SUPV3L1
HepG2	NIP7_2-LARP7_5-interaction-shap	interaction	NIP7	2	LARP7	5	30	-0.05393887683749199	false	0.05393887683749199	LARP7-NIP7
HepG2	IGF2BP1_4-YBX3_4-interaction-shap	interaction	IGF2BP1	4	YBX3	4	21	-0.053929079324007034	false	0.053929079324007034	IGF2BP1-YBX3
HepG2	NIP7_2-TIA1_2-interaction-shap	interaction	NIP7	2	TIA1	2	100	-0.05369410291314125	false	0.05369410291314125	NIP7-TIA1
HepG2	U2AF2_3-EFTUD2_4-interaction-shap	interaction	U2AF2	3	EFTUD2	4	493	-0.053554367274045944	false	0.053554367274045944	EFTUD2-U2AF2
HepG2	DDX3X_2-DGCR8_6-interaction-shap	interaction	DDX3X	2	DGCR8	6	25	0.05301760137081146	false	0.05301760137081146	DDX3X-DGCR8
HepG2	UCHL5_2-HNRNPC_3-interaction-shap	interaction	UCHL5	2	HNRNPC	3	2	0.05281335115432739	false	0.05281335115432739	HNRNPC-UCHL5
HepG2	DDX3X_5-SF3A3_5-interaction-shap	interaction	DDX3X	5	SF3A3	5	52	0.05260362848639488	false	0.05260362848639488	DDX3X-SF3A3
HepG2	SRSF1_2-HLTF_6-interaction-shap	interaction	SRSF1	2	HLTF	6	21	0.05129588022828102	false	0.05129588022828102	HLTF-SRSF1
HepG2	NKRF_2-SF3B4_4-interaction-shap	interaction	NKRF	2	SF3B4	4	4	0.051224663853645325	false	0.051224663853645325	NKRF-SF3B4
HepG2	HNRNPK_3-PTBP1_3-interaction-shap	interaction	HNRNPK	3	PTBP1	3	76	-0.05003402754664421	true	0.05003402754664421	HNRNPK-PTBP1
HepG2	LSM11_5-U2AF2_5-interaction-shap	interaction	LSM11	5	U2AF2	5	132	0.050022583454847336	false	0.050022583454847336	LSM11-U2AF2
HepG2	GTF2F1_5-RBM22_6-interaction-shap	interaction	GTF2F1	5	RBM22	6	17	-0.049442607909440994	false	0.049442607909440994	GTF2F1-RBM22
HepG2	TIA1_2-YBX3_4-interaction-shap	interaction	TIA1	2	YBX3	4	50	0.049295928329229355	false	0.049295928329229355	TIA1-YBX3
HepG2	IGF2BP1_2-AQR_5-interaction-shap	interaction	IGF2BP1	2	AQR	5	197	-0.049292515963315964	false	0.049292515963315964	AQR-IGF2BP1
HepG2	PABPN1_3-LIN28B_4-interaction-shap	interaction	PABPN1	3	LIN28B	4	28	-0.049018245190382004	false	0.049018245190382004	LIN28B-PABPN1
HepG2	RBM5_3-XPO5_5-interaction-shap	interaction	RBM5	3	XPO5	5	41	-0.04763823747634888	false	0.04763823747634888	RBM5-XPO5
HepG2	DGCR8_3-EIF3D_5-interaction-shap	interaction	DGCR8	3	EIF3D	5	5	0.047619130462408066	false	0.047619130462408066	DGCR8-EIF3D
HepG2	HNRNPK_3-RBFOX2_4-interaction-shap	interaction	HNRNPK	3	RBFOX2	4	105	0.04755154997110367	false	0.04755154997110367	HNRNPK-RBFOX2
HepG2	PRPF8_2-UPF1_4-interaction-shap	interaction	PRPF8	2	UPF1	4	132	-0.047542963176965714	false	0.047542963176965714	PRPF8-UPF1
HepG2	FTO_5-SF3B4_5-interaction-shap	interaction	FTO	5	SF3B4	5	66	-0.047219615429639816	false	0.047219615429639816	FTO-SF3B4
HepG2	HNRNPC_1-XPO5_4-interaction-shap	interaction	HNRNPC	1	XPO5	4	16	-0.04684310406446457	false	0.04684310406446457	HNRNPC-XPO5
HepG2	IGF2BP1_3-U2AF1_4-interaction-shap	interaction	IGF2BP1	3	U2AF1	4	3	-0.04676145315170288	false	0.04676145315170288	IGF2BP1-U2AF1
HepG2	SF3B4_3-U2AF2_3-interaction-shap	interaction	SF3B4	3	U2AF2	3	1148	-0.04668094590306282	false	0.04668094590306282	SF3B4-U2AF2
HepG2	FKBP4_2-RBM22_2-interaction-shap	interaction	FKBP4	2	RBM22	2	9	0.046627264469861984	false	0.046627264469861984	FKBP4-RBM22
HepG2	PRPF8_1-TIAL1_2-interaction-shap	interaction	PRPF8	1	TIAL1	2	176	-0.046381983906030655	false	0.046381983906030655	PRPF8-TIAL1
HepG2	NCBP2_3-FUS_4-interaction-shap	interaction	NCBP2	3	FUS	4	38	-0.04628407210111618	false	0.04628407210111618	FUS-NCBP2
HepG2	GRWD1_4-PTBP1_6-interaction-shap	interaction	GRWD1	4	PTBP1	6	11	0.04602651298046112	false	0.04602651298046112	GRWD1-PTBP1
HepG2	DGCR8_6-HNRNPL_6-interaction-shap	interaction	DGCR8	6	HNRNPL	6	8	-0.0459890142083168	false	0.0459890142083168	DGCR8-HNRNPL
HepG2	SF3B4_5-ZNF800_6-interaction-shap	interaction	SF3B4	5	ZNF800	6	377	0.045947205275297165	false	0.045947205275297165	SF3B4-ZNF800
HepG2	TIAL1_2-U2AF2_4-interaction-shap	interaction	TIAL1	2	U2AF2	4	124	0.04588506370782852	false	0.04588506370782852	TIAL1-U2AF2
HepG2	PTBP1_4-DDX59_5-interaction-shap	interaction	PTBP1	4	DDX59	5	18	0.045802392065525055	false	0.045802392065525055	DDX59-PTBP1
HepG2	PTBP1_3-LIN28B_6-interaction-shap	interaction	PTBP1	3	LIN28B	6	60	-0.045692067593336105	false	0.045692067593336105	LIN28B-PTBP1
HepG2	RBM15_2-RPS3_4-interaction-shap	interaction	RBM15	2	RPS3	4	75	-0.04565216600894928	false	0.04565216600894928	RBM15-RPS3
HepG2	HNRNPM_3-PRPF8_5-interaction-shap	interaction	HNRNPM	3	PRPF8	5	7	-0.045512888580560684	false	0.045512888580560684	HNRNPM-PRPF8
HepG2	G3BP1_3-LIN28B_3-interaction-shap	interaction	G3BP1	3	LIN28B	3	119	-0.0449257455766201	false	0.0449257455766201	G3BP1-LIN28B
HepG2	XPO5_4-PPIG_6-interaction-shap	interaction	XPO5	4	PPIG	6	100	0.044822726398706436	false	0.044822726398706436	PPIG-XPO5
HepG2	RBM22_3-U2AF2_3-interaction-shap	interaction	RBM22	3	U2AF2	3	29	0.0441332645714283	false	0.0441332645714283	RBM22-U2AF2
HepG2	FKBP4_2-BUD13_3-interaction-shap	interaction	FKBP4	2	BUD13	3	24	0.0434659980237484	false	0.0434659980237484	BUD13-FKBP4
HepG2	TIAL1_1-LIN28B_3-interaction-shap	interaction	TIAL1	1	LIN28B	3	6	-0.04313136637210846	false	0.04313136637210846	LIN28B-TIAL1
HepG2	LIN28B_3-SUB1_4-interaction-shap	interaction	LIN28B	3	SUB1	4	31	-0.042805153876543045	false	0.042805153876543045	LIN28B-SUB1
HepG2	IGF2BP1_4-PABPN1_4-interaction-shap	interaction	IGF2BP1	4	PABPN1	4	9	-0.04273027926683426	false	0.04273027926683426	IGF2BP1-PABPN1
HepG2	UCHL5_2-LIN28B_3-interaction-shap	interaction	UCHL5	2	LIN28B	3	61	0.04266413673758507	false	0.04266413673758507	LIN28B-UCHL5
HepG2	PRPF8_1-NKRF_3-interaction-shap	interaction	PRPF8	1	NKRF	3	21	0.04244554042816162	false	0.04244554042816162	NKRF-PRPF8
HepG2	DDX55_1-RPS3_5-interaction-shap	interaction	DDX55	1	RPS3	5	33	-0.04218936339020729	false	0.04218936339020729	DDX55-RPS3
HepG2	FTO_5-RPS3_5-interaction-shap	interaction	FTO	5	RPS3	5	20	-0.041970957070589066	false	0.041970957070589066	FTO-RPS3
HepG2	DGCR8_3-GTF2F1_5-interaction-shap	interaction	DGCR8	3	GTF2F1	5	18	-0.04190247133374214	false	0.04190247133374214	DGCR8-GTF2F1
HepG2	CSTF2_1-GRWD1_6-interaction-shap	interaction	CSTF2	1	GRWD1	6	26	0.041698385030031204	false	0.041698385030031204	CSTF2-GRWD1
HepG2	EFTUD2_2-XPO5_2-interaction-shap	interaction	EFTUD2	2	XPO5	2	192	0.041552189737558365	false	0.041552189737558365	EFTUD2-XPO5
HepG2	GTF2F1_6-HNRNPL_6-interaction-shap	interaction	GTF2F1	6	HNRNPL	6	44	0.04108300805091858	false	0.04108300805091858	GTF2F1-HNRNPL
HepG2	U2AF2_2-PABPN1_4-interaction-shap	interaction	U2AF2	2	PABPN1	4	12	0.040625885128974915	false	0.040625885128974915	PABPN1-U2AF2
HepG2	TIA1_2-IGF2BP1_4-interaction-shap	interaction	TIA1	2	IGF2BP1	4	26	0.03981339931488037	false	0.03981339931488037	IGF2BP1-TIA1
HepG2	CSTF2_1-AQR_5-interaction-shap	interaction	CSTF2	1	AQR	5	13	0.039449650794267654	false	0.039449650794267654	AQR-CSTF2
HepG2	KHSRP_2-RBM22_2-interaction-shap	interaction	KHSRP	2	RBM22	2	115	0.03940381854772568	false	0.03940381854772568	KHSRP-RBM22
HepG2	RBFOX2_2-CDC40_4-interaction-shap	interaction	RBFOX2	2	CDC40	4	64	-0.039139457046985626	false	0.039139457046985626	CDC40-RBFOX2
HepG2	DGCR8_1-SFPQ_1-interaction-shap	interaction	DGCR8	1	SFPQ	1	11	-0.038444407284259796	false	0.038444407284259796	DGCR8-SFPQ
HepG2	DGCR8_3-PPIG_4-interaction-shap	interaction	DGCR8	3	PPIG	4	40	-0.03843918815255165	false	0.03843918815255165	DGCR8-PPIG
HepG2	RBM15_2-LIN28B_3-interaction-shap	interaction	RBM15	2	LIN28B	3	10	0.038028471171855927	false	0.038028471171855927	LIN28B-RBM15
HepG2	RBM5_4-RPS3_5-interaction-shap	interaction	RBM5	4	RPS3	5	68	0.03792105242609978	false	0.03792105242609978	RBM5-RPS3
HepG2	TRA2A_2-LIN28B_6-interaction-shap	interaction	TRA2A	2	LIN28B	6	27	0.03776346519589424	false	0.03776346519589424	LIN28B-TRA2A
HepG2	LIN28B_4-PCBP1_4-interaction-shap	interaction	LIN28B	4	PCBP1	4	28	0.03769956901669502	false	0.03769956901669502	LIN28B-PCBP1
HepG2	LIN28B_6-STAU2_6-interaction-shap	interaction	LIN28B	6	STAU2	6	9	-0.03712868690490723	false	0.03712868690490723	LIN28B-STAU2
HepG2	PRPF8_4-ZC3H11A_5-interaction-shap	interaction	PRPF8	4	ZC3H11A	5	29	0.036801036447286606	false	0.036801036447286606	PRPF8-ZC3H11A
HepG2	BUD13_2-SF3B4_3-interaction-shap	interaction	BUD13	2	SF3B4	3	1148	-0.036660995334386826	false	0.036660995334386826	BUD13-SF3B4
HepG2	G3BP1_3-SF3B4_3-interaction-shap	interaction	G3BP1	3	SF3B4	3	530	-0.03647755831480026	false	0.03647755831480026	G3BP1-SF3B4
HepG2	PTBP1_3-U2AF1_3-interaction-shap	interaction	PTBP1	3	U2AF1	3	43	0.03622071444988251	false	0.03622071444988251	PTBP1-U2AF1
HepG2	RBM5_4-DDX3X_5-interaction-shap	interaction	RBM5	4	DDX3X	5	44	0.036174628883600235	false	0.036174628883600235	DDX3X-RBM5
HepG2	DROSHA_4-BUD13_5-interaction-shap	interaction	DROSHA	4	BUD13	5	25	0.03607409447431564	false	0.03607409447431564	BUD13-DROSHA
HepG2	U2AF2_1-HNRNPC_3-interaction-shap	interaction	U2AF2	1	HNRNPC	3	9	-0.03579031303524971	false	0.03579031303524971	HNRNPC-U2AF2
HepG2	NCBP2_2-SF3B4_3-interaction-shap	interaction	NCBP2	2	SF3B4	3	334	-0.03557586297392845	false	0.03557586297392845	NCBP2-SF3B4
HepG2	DDX3X_3-DDX59_5-interaction-shap	interaction	DDX3X	3	DDX59	5	80	0.03552708029747009	false	0.03552708029747009	DDX3X-DDX59
HepG2	SF3B4_3-TIA1_4-interaction-shap	interaction	SF3B4	3	TIA1	4	333	-0.03551185876131058	false	0.03551185876131058	SF3B4-TIA1
HepG2	RBM5_1-LARP7_3-interaction-shap	interaction	RBM5	1	LARP7	3	22	-0.03525356575846672	false	0.03525356575846672	LARP7-RBM5
HepG2	IGF2BP1_4-EIF3D_6-interaction-shap	interaction	IGF2BP1	4	EIF3D	6	11	-0.03510243073105812	false	0.03510243073105812	EIF3D-IGF2BP1
HepG2	RPS3_2-YBX3_4-interaction-shap	interaction	RPS3	2	YBX3	4	89	-0.035027824342250824	false	0.035027824342250824	RPS3-YBX3
HepG2	UCHL5_3-SRSF1_4-interaction-shap	interaction	UCHL5	3	SRSF1	4	306	-0.034844398498535156	false	0.034844398498535156	SRSF1-UCHL5
HepG2	SRSF1_2-TIA1_2-interaction-shap	interaction	SRSF1	2	TIA1	2	39	0.03454549238085747	false	0.03454549238085747	SRSF1-TIA1
HepG2	RBM22_4-SUB1_4-interaction-shap	interaction	RBM22	4	SUB1	4	69	-0.034426651895046234	false	0.034426651895046234	RBM22-SUB1
HepG2	PTBP1_3-RBM22_4-interaction-shap	interaction	PTBP1	3	RBM22	4	7	-0.03442506864666939	false	0.03442506864666939	PTBP1-RBM22
HepG2	U2AF2_2-SUGP2_3-interaction-shap	interaction	U2AF2	2	SUGP2	3	4	0.0341925323009491	false	0.0341925323009491	SUGP2-U2AF2
HepG2	IGF2BP1_3-RPS3_5-interaction-shap	interaction	IGF2BP1	3	RPS3	5	223	-0.03403620049357414	false	0.03403620049357414	IGF2BP1-RPS3
HepG2	HNRNPK_3-RPS3_5-interaction-shap	interaction	HNRNPK	3	RPS3	5	102	0.033884502947330475	false	0.033884502947330475	HNRNPK-RPS3
HepG2	IGF2BP1_4-NOLC1_4-interaction-shap	interaction	IGF2BP1	4	NOLC1	4	41	0.03382755443453789	false	0.03382755443453789	IGF2BP1-NOLC1
HepG2	RPS3_3-UCHL5_6-interaction-shap	interaction	RPS3	3	UCHL5	6	41	-0.03352221101522446	false	0.03352221101522446	RPS3-UCHL5
HepG2	PRPF8_2-DDX6_3-interaction-shap	interaction	PRPF8	2	DDX6	3	32	0.03261999785900116	false	0.03261999785900116	DDX6-PRPF8
HepG2	RPS3_2-BCLAF1_5-interaction-shap	interaction	RPS3	2	BCLAF1	5	253	0.03250885009765625	false	0.03250885009765625	BCLAF1-RPS3
HepG2	EIF3D_3-PRPF8_6-interaction-shap	interaction	EIF3D	3	PRPF8	6	77	-0.032406046986579895	false	0.032406046986579895	EIF3D-PRPF8
HepG2	DGCR8_6-EIF3H_6-interaction-shap	interaction	DGCR8	6	EIF3H	6	1	-0.03229864686727524	false	0.03229864686727524	DGCR8-EIF3H
HepG2	TIA1_1-NOLC1_4-interaction-shap	interaction	TIA1	1	NOLC1	4	2	0.032223284244537354	false	0.032223284244537354	NOLC1-TIA1
HepG2	HLTF_2-RBFOX2_2-interaction-shap	interaction	HLTF	2	RBFOX2	2	9	0.03220541402697563	false	0.03220541402697563	HLTF-RBFOX2
HepG2	FAM120A_4-DGCR8_6-interaction-shap	interaction	FAM120A	4	DGCR8	6	21	0.032020896673202515	false	0.032020896673202515	DGCR8-FAM120A
HepG2	HNRNPK_4-HNRNPL_6-interaction-shap	interaction	HNRNPK	4	HNRNPL	6	37	-0.030897891148924828	false	0.030897891148924828	HNRNPK-HNRNPL
HepG2	DDX3X_1-AKAP1_2-interaction-shap	interaction	DDX3X	1	AKAP1	2	43	-0.030812105163931847	false	0.030812105163931847	AKAP1-DDX3X
HepG2	SRSF1_2-U2AF2_2-interaction-shap	interaction	SRSF1	2	U2AF2	2	34	0.030293434858322144	false	0.030293434858322144	SRSF1-U2AF2
HepG2	CSTF2_1-FXR2_4-interaction-shap	interaction	CSTF2	1	FXR2	4	8	-0.029880251735448837	false	0.029880251735448837	CSTF2-FXR2
HepG2	SUB1_3-XPO5_3-interaction-shap	interaction	SUB1	3	XPO5	3	14	-0.029561376199126244	false	0.029561376199126244	SUB1-XPO5
HepG2	AQR_1-HNRNPL_6-interaction-shap	interaction	AQR	1	HNRNPL	6	31	-0.02954467199742794	false	0.02954467199742794	AQR-HNRNPL
HepG2	DDX3X_1-UCHL5_2-interaction-shap	interaction	DDX3X	1	UCHL5	2	112	0.02895330637693405	false	0.02895330637693405	DDX3X-UCHL5
HepG2	IGF2BP3_4-BUD13_5-interaction-shap	interaction	IGF2BP3	4	BUD13	5	11	0.028909957036376	false	0.028909957036376	BUD13-IGF2BP3
HepG2	NOLC1_5-RBM22_5-interaction-shap	interaction	NOLC1	5	RBM22	5	8	0.028904203325510025	false	0.028904203325510025	NOLC1-RBM22
HepG2	FXR2_3-IGF2BP1_4-interaction-shap	interaction	FXR2	3	IGF2BP1	4	16	-0.028890253975987434	false	0.028890253975987434	FXR2-IGF2BP1
HepG2	IGF2BP3_1-LIN28B_3-interaction-shap	interaction	IGF2BP3	1	LIN28B	3	72	0.028713325038552284	false	0.028713325038552284	IGF2BP3-LIN28B
HepG2	CDC40_4-PTBP1_4-interaction-shap	interaction	CDC40	4	PTBP1	4	15	0.028323492035269737	false	0.028323492035269737	CDC40-PTBP1
HepG2	UCHL5_2-BUD13_3-interaction-shap	interaction	UCHL5	2	BUD13	3	376	0.028233159333467484	false	0.028233159333467484	BUD13-UCHL5
HepG2	CSTF2T_3-SF3A3_5-interaction-shap	interaction	CSTF2T	3	SF3A3	5	221	-0.028141988441348076	false	0.028141988441348076	CSTF2T-SF3A3
HepG2	RBM22_4-TIAL1_4-interaction-shap	interaction	RBM22	4	TIAL1	4	401	-0.027858765795826912	false	0.027858765795826912	RBM22-TIAL1
HepG2	BUD13_1-EIF3D_6-interaction-shap	interaction	BUD13	1	EIF3D	6	29	0.027825115248560905	false	0.027825115248560905	BUD13-EIF3D
HepG2	TIAL1_2-SF3B4_4-interaction-shap	interaction	TIAL1	2	SF3B4	4	20	-0.027746539562940598	false	0.027746539562940598	SF3B4-TIAL1
HepG2	TARDBP_1-PRPF8_3-interaction-shap	interaction	TARDBP	1	PRPF8	3	19	-0.026879532262682915	false	0.026879532262682915	PRPF8-TARDBP
HepG2	TRA2A_1-RPS3_4-interaction-shap	interaction	TRA2A	1	RPS3	4	12	0.026758339256048203	false	0.026758339256048203	RPS3-TRA2A
HepG2	LSM11_1-PRPF8_1-interaction-shap	interaction	LSM11	1	PRPF8	1	28	0.026637768372893333	false	0.026637768372893333	LSM11-PRPF8
HepG2	HNRNPK_3-LIN28B_3-interaction-shap	interaction	HNRNPK	3	LIN28B	3	42	0.02626802772283554	false	0.02626802772283554	HNRNPK-LIN28B
HepG2	CSTF2T_3-PRPF8_4-interaction-shap	interaction	CSTF2T	3	PRPF8	4	220	-0.026196399703621864	false	0.026196399703621864	CSTF2T-PRPF8
HepG2	AKAP1_2-BUD13_2-interaction-shap	interaction	AKAP1	2	BUD13	2	26	-0.02614722214639187	false	0.02614722214639187	AKAP1-BUD13
HepG2	PPIG_2-RBFOX2_5-interaction-shap	interaction	PPIG	2	RBFOX2	5	467	0.026054171845316887	false	0.026054171845316887	PPIG-RBFOX2
HepG2	RPS3_3-RBM22_6-interaction-shap	interaction	RPS3	3	RBM22	6	378	-0.02605040743947029	false	0.02605040743947029	RBM22-RPS3
