Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
HepG2	EFTUD2_6-EIF3D_6-interaction-shap	interaction	EFTUD2-EIF3D	EFTUD2	6	EIF3D	6	43	0.02221805974841118	false	0.02221805974841118	EFTUD2-EIF3D
HepG2	EFTUD2_4-NKRF_4-interaction-shap	interaction	EFTUD2-NKRF	EFTUD2	4	NKRF	4	154	-0.021694788709282875	false	0.021694788709282875	EFTUD2-NKRF
HepG2	DDX55_2-RBM22_2-interaction-shap	interaction	DDX55-RBM22	DDX55	2	RBM22	2	69	-0.02153988741338253	false	0.02153988741338253	DDX55-RBM22
HepG2	RPS3_3-SF3A3_3-interaction-shap	interaction	RPS3-SF3A3	RPS3	3	SF3A3	3	643	-0.02152680791914463	false	0.02152680791914463	RPS3-SF3A3
HepG2	NKRF_2-PRPF8_2-interaction-shap	interaction	NKRF-PRPF8	NKRF	2	PRPF8	2	474	0.021488532423973083	false	0.021488532423973083	NKRF-PRPF8
HepG2	G3BP1_6-SUB1_6-interaction-shap	interaction	G3BP1-SUB1	G3BP1	6	SUB1	6	176	-0.021415282040834427	false	0.021415282040834427	G3BP1-SUB1
HepG2	GTF2F1_2-SF3B4_2-interaction-shap	interaction	GTF2F1-SF3B4	GTF2F1	2	SF3B4	2	22	0.02061128430068493	false	0.02061128430068493	GTF2F1-SF3B4
HepG2	BUD13_5-SF3A3_5-interaction-shap	interaction	BUD13-SF3A3	BUD13	5	SF3A3	5	1548	-0.0203598290681839	false	0.0203598290681839	BUD13-SF3A3
HepG2	PCBP2_3-U2AF2_3-interaction-shap	interaction	PCBP2-U2AF2	PCBP2	3	U2AF2	3	237	-0.02035459876060486	false	0.02035459876060486	PCBP2-U2AF2
HepG2	EFTUD2_6-SUPV3L1_6-interaction-shap	interaction	EFTUD2-SUPV3L1	EFTUD2	6	SUPV3L1	6	251	-0.020213721320033073	false	0.020213721320033073	EFTUD2-SUPV3L1
HepG2	RBM22_3-SF3B4_3-interaction-shap	interaction	RBM22-SF3B4	RBM22	3	SF3B4	3	55	-0.020093237981200218	false	0.020093237981200218	RBM22-SF3B4
HepG2	FXR2_4-PPIG_4-interaction-shap	interaction	FXR2-PPIG	FXR2	4	PPIG	4	259	0.019829854369163513	false	0.019829854369163513	FXR2-PPIG
HepG2	AKAP1_6-PCBP1_6-interaction-shap	interaction	AKAP1-PCBP1	AKAP1	6	PCBP1	6	77	0.019802574068307877	false	0.019802574068307877	AKAP1-PCBP1
HepG2	GTF2F1_2-LARP4_2-interaction-shap	interaction	GTF2F1-LARP4	GTF2F1	2	LARP4	2	121	-0.019654521718621254	false	0.019654521718621254	GTF2F1-LARP4
HepG2	HLTF_2-U2AF2_2-interaction-shap	interaction	HLTF-U2AF2	HLTF	2	U2AF2	2	2	0.01922338828444481	false	0.01922338828444481	HLTF-U2AF2
HepG2	HLTF_2-SRSF1_2-interaction-shap	interaction	HLTF-SRSF1	HLTF	2	SRSF1	2	24	0.019147299230098724	false	0.019147299230098724	HLTF-SRSF1
HepG2	AKAP1_1-RPS3_1-interaction-shap	interaction	AKAP1-RPS3	AKAP1	1	RPS3	1	68	-0.01910814456641674	false	0.01910814456641674	AKAP1-RPS3
HepG2	DGCR8_3-RBFOX2_3-interaction-shap	interaction	DGCR8-RBFOX2	DGCR8	3	RBFOX2	3	47	-0.018968047574162483	true	0.018968047574162483	DGCR8-RBFOX2
HepG2	PRPF4_3-SF3A3_3-interaction-shap	interaction	PRPF4-SF3A3	PRPF4	3	SF3A3	3	855	0.018919019028544426	false	0.018919019028544426	PRPF4-SF3A3
HepG2	DGCR8_1-GTF2F1_1-interaction-shap	interaction	DGCR8-GTF2F1	DGCR8	1	GTF2F1	1	236	-0.01876337267458439	false	0.01876337267458439	DGCR8-GTF2F1
HepG2	CSTF2T_3-DDX3X_3-interaction-shap	interaction	CSTF2T-DDX3X	CSTF2T	3	DDX3X	3	45	0.01867181435227394	false	0.01867181435227394	CSTF2T-DDX3X
HepG2	NKRF_2-SUB1_2-interaction-shap	interaction	NKRF-SUB1	NKRF	2	SUB1	2	70	0.018502067774534225	false	0.018502067774534225	NKRF-SUB1
HepG2	PCBP2_2-SRSF1_2-interaction-shap	interaction	PCBP2-SRSF1	PCBP2	2	SRSF1	2	123	0.018441999331116676	false	0.018441999331116676	PCBP2-SRSF1
HepG2	BUD13_3-NKRF_3-interaction-shap	interaction	BUD13-NKRF	BUD13	3	NKRF	3	6	-0.018071800470352173	false	0.018071800470352173	BUD13-NKRF
HepG2	CSTF2T_5-PPIG_5-interaction-shap	interaction	CSTF2T-PPIG	CSTF2T	5	PPIG	5	93	0.017909638583660126	false	0.017909638583660126	CSTF2T-PPIG
HepG2	TIAL1_6-ZC3H11A_6-interaction-shap	interaction	TIAL1-ZC3H11A	TIAL1	6	ZC3H11A	6	44	0.017800284549593925	false	0.017800284549593925	TIAL1-ZC3H11A
HepG2	SND1_3-U2AF2_3-interaction-shap	interaction	SND1-U2AF2	SND1	3	U2AF2	3	202	0.017781972885131836	false	0.017781972885131836	SND1-U2AF2
HepG2	AKAP1_6-G3BP1_6-interaction-shap	interaction	AKAP1-G3BP1	AKAP1	6	G3BP1	6	104	0.017118381336331367	false	0.017118381336331367	AKAP1-G3BP1
HepG2	AGGF1_3-SF3B4_3-interaction-shap	interaction	AGGF1-SF3B4	AGGF1	3	SF3B4	3	74	-0.017009129747748375	false	0.017009129747748375	AGGF1-SF3B4
HepG2	AKAP1_1-SUB1_1-interaction-shap	interaction	AKAP1-SUB1	AKAP1	1	SUB1	1	48	-0.016710350289940834	false	0.016710350289940834	AKAP1-SUB1
HepG2	PRPF8_1-XRN2_1-interaction-shap	interaction	PRPF8-XRN2	PRPF8	1	XRN2	1	38	0.01619356870651245	false	0.01619356870651245	PRPF8-XRN2
HepG2	G3BP1_6-UCHL5_6-interaction-shap	interaction	G3BP1-UCHL5	G3BP1	6	UCHL5	6	191	0.016100646927952766	false	0.016100646927952766	G3BP1-UCHL5
HepG2	SF3B4_3-SUB1_3-interaction-shap	interaction	SF3B4-SUB1	SF3B4	3	SUB1	3	196	-0.015876611694693565	false	0.015876611694693565	SF3B4-SUB1
HepG2	PPIG_2-TRA2A_2-interaction-shap	interaction	PPIG-TRA2A	PPIG	2	TRA2A	2	318	0.015773724764585495	false	0.015773724764585495	PPIG-TRA2A
HepG2	CSTF2T_2-NCBP2_2-interaction-shap	interaction	CSTF2T-NCBP2	CSTF2T	2	NCBP2	2	643	-0.015597094781696796	false	0.015597094781696796	CSTF2T-NCBP2
HepG2	BCLAF1_5-SRSF1_5-interaction-shap	interaction	BCLAF1-SRSF1	BCLAF1	5	SRSF1	5	391	0.015587352216243744	false	0.015587352216243744	BCLAF1-SRSF1
HepG2	PRPF8_3-SF3B4_3-interaction-shap	interaction	PRPF8-SF3B4	PRPF8	3	SF3B4	3	984	-0.015482386574149132	true	0.015482386574149132	PRPF8-SF3B4
HepG2	IGF2BP1_5-KHSRP_5-interaction-shap	interaction	IGF2BP1-KHSRP	IGF2BP1	5	KHSRP	5	9	0.015366679057478905	false	0.015366679057478905	IGF2BP1-KHSRP
HepG2	EIF3D_5-U2AF1_5-interaction-shap	interaction	EIF3D-U2AF1	EIF3D	5	U2AF1	5	1	0.015342846512794495	false	0.015342846512794495	EIF3D-U2AF1
HepG2	EFTUD2_3-PPIG_3-interaction-shap	interaction	EFTUD2-PPIG	EFTUD2	3	PPIG	3	1656	-0.015292961150407791	false	0.015292961150407791	EFTUD2-PPIG
HepG2	BUD13_5-DDX3X_5-interaction-shap	interaction	BUD13-DDX3X	BUD13	5	DDX3X	5	119	0.014676912687718868	false	0.014676912687718868	BUD13-DDX3X
HepG2	EFTUD2_2-PCBP1_2-interaction-shap	interaction	EFTUD2-PCBP1	EFTUD2	2	PCBP1	2	102	-0.014652150683104992	false	0.014652150683104992	EFTUD2-PCBP1
HepG2	G3BP1_4-PTBP1_4-interaction-shap	interaction	G3BP1-PTBP1	G3BP1	4	PTBP1	4	2	-0.0146176777780056	false	0.0146176777780056	G3BP1-PTBP1
HepG2	SRSF1_4-TIA1_4-interaction-shap	interaction	SRSF1-TIA1	SRSF1	4	TIA1	4	22	0.01450489740818739	false	0.01450489740818739	SRSF1-TIA1
HepG2	EFTUD2_3-HNRNPK_3-interaction-shap	interaction	EFTUD2-HNRNPK	EFTUD2	3	HNRNPK	3	25	0.014462651684880257	false	0.014462651684880257	EFTUD2-HNRNPK
HepG2	DDX3X_2-PCBP2_2-interaction-shap	interaction	DDX3X-PCBP2	DDX3X	2	PCBP2	2	286	0.01414547674357891	false	0.01414547674357891	DDX3X-PCBP2
HepG2	DDX3X_4-IGF2BP3_4-interaction-shap	interaction	DDX3X-IGF2BP3	DDX3X	4	IGF2BP3	4	26	-0.013688110746443272	false	0.013688110746443272	DDX3X-IGF2BP3
HepG2	PPIG_4-SUB1_4-interaction-shap	interaction	PPIG-SUB1	PPIG	4	SUB1	4	147	-0.01355050504207611	false	0.01355050504207611	PPIG-SUB1
HepG2	RBM22_4-SND1_4-interaction-shap	interaction	RBM22-SND1	RBM22	4	SND1	4	230	0.01330486312508583	false	0.01330486312508583	RBM22-SND1
HepG2	CSTF2T_2-PCBP2_2-interaction-shap	interaction	CSTF2T-PCBP2	CSTF2T	2	PCBP2	2	459	-0.013004984706640244	true	0.013004984706640244	CSTF2T-PCBP2
HepG2	BCLAF1_4-RBFOX2_4-interaction-shap	interaction	BCLAF1-RBFOX2	BCLAF1	4	RBFOX2	4	110	0.012980267405509949	false	0.012980267405509949	BCLAF1-RBFOX2
HepG2	LIN28B_3-U2AF2_3-interaction-shap	interaction	LIN28B-U2AF2	LIN28B	3	U2AF2	3	99	-0.012873198837041855	false	0.012873198837041855	LIN28B-U2AF2
HepG2	GTF2F1_3-PPIG_3-interaction-shap	interaction	GTF2F1-PPIG	GTF2F1	3	PPIG	3	159	-0.012660794891417027	false	0.012660794891417027	GTF2F1-PPIG
HepG2	LIN28B_3-PCBP2_3-interaction-shap	interaction	LIN28B-PCBP2	LIN28B	3	PCBP2	3	1	-0.012534953653812408	false	0.012534953653812408	LIN28B-PCBP2
HepG2	IGF2BP1_2-SND1_2-interaction-shap	interaction	IGF2BP1-SND1	IGF2BP1	2	SND1	2	108	0.01247637253254652	false	0.01247637253254652	IGF2BP1-SND1
HepG2	AGGF1_3-U2AF2_3-interaction-shap	interaction	AGGF1-U2AF2	AGGF1	3	U2AF2	3	7	-0.012434596195816994	false	0.012434596195816994	AGGF1-U2AF2
HepG2	GTF2F1_2-PRPF8_2-interaction-shap	interaction	GTF2F1-PRPF8	GTF2F1	2	PRPF8	2	1242	-0.012160650454461575	false	0.012160650454461575	GTF2F1-PRPF8
HepG2	LARP4_5-U2AF2_5-interaction-shap	interaction	LARP4-U2AF2	LARP4	5	U2AF2	5	160	0.01206165924668312	false	0.01206165924668312	LARP4-U2AF2
HepG2	DDX3X_2-DGCR8_2-interaction-shap	interaction	DDX3X-DGCR8	DDX3X	2	DGCR8	2	166	-0.011973553337156773	false	0.011973553337156773	DDX3X-DGCR8
HepG2	DDX59_2-PRPF8_2-interaction-shap	interaction	DDX59-PRPF8	DDX59	2	PRPF8	2	222	0.011731571517884731	false	0.011731571517884731	DDX59-PRPF8
HepG2	AKAP1_1-DDX3X_1-interaction-shap	interaction	AKAP1-DDX3X	AKAP1	1	DDX3X	1	61	-0.01164408028125763	false	0.01164408028125763	AKAP1-DDX3X
HepG2	CSTF2T_3-DDX59_3-interaction-shap	interaction	CSTF2T-DDX59	CSTF2T	3	DDX59	3	99	-0.011496089398860931	false	0.011496089398860931	CSTF2T-DDX59
HepG2	AQR_5-BUD13_5-interaction-shap	interaction	AQR-BUD13	AQR	5	BUD13	5	2731	0.01112329214811325	false	0.01112329214811325	AQR-BUD13
HepG2	FAM120A_2-PRPF8_2-interaction-shap	interaction	FAM120A-PRPF8	FAM120A	2	PRPF8	2	970	-0.010920479893684387	false	0.010920479893684387	FAM120A-PRPF8
HepG2	RBM22_3-U2AF2_3-interaction-shap	interaction	RBM22-U2AF2	RBM22	3	U2AF2	3	29	-0.01074790395796299	false	0.01074790395796299	RBM22-U2AF2
HepG2	SF3A3_5-TARDBP_5-interaction-shap	interaction	SF3A3-TARDBP	SF3A3	5	TARDBP	5	93	0.010680663399398327	false	0.010680663399398327	SF3A3-TARDBP
HepG2	EFTUD2_3-GTF2F1_3-interaction-shap	interaction	EFTUD2-GTF2F1	EFTUD2	3	GTF2F1	3	389	0.009989726357161999	false	0.009989726357161999	EFTUD2-GTF2F1
HepG2	PTBP1_3-U2AF2_3-interaction-shap	interaction	PTBP1-U2AF2	PTBP1	3	U2AF2	3	121	0.009953274391591549	false	0.009953274391591549	PTBP1-U2AF2
HepG2	EFTUD2_4-G3BP1_4-interaction-shap	interaction	EFTUD2-G3BP1	EFTUD2	4	G3BP1	4	351	-0.009722588583827019	false	0.009722588583827019	EFTUD2-G3BP1
HepG2	GRWD1_6-RPS3_6-interaction-shap	interaction	GRWD1-RPS3	GRWD1	6	RPS3	6	318	-0.009680132381618023	false	0.009680132381618023	GRWD1-RPS3
HepG2	PPIG_5-SF3A3_5-interaction-shap	interaction	PPIG-SF3A3	PPIG	5	SF3A3	5	2589	0.009232928976416588	false	0.009232928976416588	PPIG-SF3A3
HepG2	PABPN1_4-PRPF8_4-interaction-shap	interaction	PABPN1-PRPF8	PABPN1	4	PRPF8	4	812	0.009205467067658901	false	0.009205467067658901	PABPN1-PRPF8
HepG2	RPS3_6-SRSF7_6-interaction-shap	interaction	RPS3-SRSF7	RPS3	6	SRSF7	6	84	-0.00898285023868084	false	0.00898285023868084	RPS3-SRSF7
HepG2	SRSF9_6-U2AF2_6-interaction-shap	interaction	SRSF9-U2AF2	SRSF9	6	U2AF2	6	6	0.008584551513195038	false	0.008584551513195038	SRSF9-U2AF2
HepG2	EFTUD2_3-RPS3_3-interaction-shap	interaction	EFTUD2-RPS3	EFTUD2	3	RPS3	3	701	-0.008360680192708969	false	0.008360680192708969	EFTUD2-RPS3
HepG2	FKBP4_3-U2AF2_3-interaction-shap	interaction	FKBP4-U2AF2	FKBP4	3	U2AF2	3	2	0.008298896253108978	false	0.008298896253108978	FKBP4-U2AF2
HepG2	U2AF2_6-ZC3H11A_6-interaction-shap	interaction	U2AF2-ZC3H11A	U2AF2	6	ZC3H11A	6	2	0.008242420852184296	false	0.008242420852184296	U2AF2-ZC3H11A
HepG2	TIAL1_4-U2AF2_4-interaction-shap	interaction	TIAL1-U2AF2	TIAL1	4	U2AF2	4	182	0.008081767708063126	false	0.008081767708063126	TIAL1-U2AF2
HepG2	PRPF8_4-SRSF1_4-interaction-shap	interaction	PRPF8-SRSF1	PRPF8	4	SRSF1	4	797	-0.007893259637057781	false	0.007893259637057781	PRPF8-SRSF1
HepG2	QKI_5-UCHL5_5-interaction-shap	interaction	QKI-UCHL5	QKI	5	UCHL5	5	46	-0.0078878840431571	false	0.0078878840431571	QKI-UCHL5
HepG2	RBFOX2_3-U2AF2_3-interaction-shap	interaction	RBFOX2-U2AF2	RBFOX2	3	U2AF2	3	64	0.007299808785319328	false	0.007299808785319328	RBFOX2-U2AF2
HepG2	HNRNPK_4-U2AF2_4-interaction-shap	interaction	HNRNPK-U2AF2	HNRNPK	4	U2AF2	4	40	-0.006900107953697443	true	0.006900107953697443	HNRNPK-U2AF2
HepG2	DKC1_4-FUS_4-interaction-shap	interaction	DKC1-FUS	DKC1	4	FUS	4	16	0.006411338225007057	false	0.006411338225007057	DKC1-FUS
HepG2	IGF2BP1_5-SUB1_5-interaction-shap	interaction	IGF2BP1-SUB1	IGF2BP1	5	SUB1	5	35	0.006282424088567495	false	0.006282424088567495	IGF2BP1-SUB1
HepG2	AQR_2-CSTF2T_2-interaction-shap	interaction	AQR-CSTF2T	AQR	2	CSTF2T	2	892	-0.0059869722463190556	false	0.0059869722463190556	AQR-CSTF2T
HepG2	RBM15_5-SF3A3_5-interaction-shap	interaction	RBM15-SF3A3	RBM15	5	SF3A3	5	135	0.005870104767382145	false	0.005870104767382145	RBM15-SF3A3
HepG2	PRPF4_2-RBM15_2-interaction-shap	interaction	PRPF4-RBM15	PRPF4	2	RBM15	2	125	0.0055940598249435425	false	0.0055940598249435425	PRPF4-RBM15
HepG2	RBM22_4-TRA2A_4-interaction-shap	interaction	RBM22-TRA2A	RBM22	4	TRA2A	4	85	-0.005416834261268377	false	0.005416834261268377	RBM22-TRA2A
HepG2	EFTUD2_4-TIAL1_4-interaction-shap	interaction	EFTUD2-TIAL1	EFTUD2	4	TIAL1	4	376	0.005238903686404228	false	0.005238903686404228	EFTUD2-TIAL1
HepG2	HNRNPC_4-PRPF8_4-interaction-shap	interaction	HNRNPC-PRPF8	HNRNPC	4	PRPF8	4	22	0.005220626015216112	false	0.005220626015216112	HNRNPC-PRPF8
HepG2	TRA2A_4-U2AF2_4-interaction-shap	interaction	TRA2A-U2AF2	TRA2A	4	U2AF2	4	17	0.005019791424274445	false	0.005019791424274445	TRA2A-U2AF2
HepG2	RBFOX2_5-SF3B4_5-interaction-shap	interaction	RBFOX2-SF3B4	RBFOX2	5	SF3B4	5	694	0.00501215597614646	true	0.00501215597614646	RBFOX2-SF3B4
HepG2	TIA1_2-U2AF2_2-interaction-shap	interaction	TIA1-U2AF2	TIA1	2	U2AF2	2	85	0.004879435990005732	false	0.004879435990005732	TIA1-U2AF2
HepG2	PABPN1_3-U2AF2_3-interaction-shap	interaction	PABPN1-U2AF2	PABPN1	3	U2AF2	3	68	0.004870613105595112	true	0.004870613105595112	PABPN1-U2AF2
HepG2	FASTKD2_2-TRA2A_2-interaction-shap	interaction	FASTKD2-TRA2A	FASTKD2	2	TRA2A	2	22	-0.004834177903831005	false	0.004834177903831005	FASTKD2-TRA2A
HepG2	QKI_5-SF3B4_5-interaction-shap	interaction	QKI-SF3B4	QKI	5	SF3B4	5	51	-0.004830574616789818	false	0.004830574616789818	QKI-SF3B4
HepG2	EIF3H_5-SF3B4_5-interaction-shap	interaction	EIF3H-SF3B4	EIF3H	5	SF3B4	5	133	0.0045811766758561134	false	0.0045811766758561134	EIF3H-SF3B4
HepG2	EFTUD2_2-UCHL5_2-interaction-shap	interaction	EFTUD2-UCHL5	EFTUD2	2	UCHL5	2	740	0.0043058376759290695	false	0.0043058376759290695	EFTUD2-UCHL5
HepG2	PCBP1_2-PRPF8_2-interaction-shap	interaction	PCBP1-PRPF8	PCBP1	2	PRPF8	2	124	0.004253854975104332	false	0.004253854975104332	PCBP1-PRPF8
HepG2	G3BP1_4-RPS3_4-interaction-shap	interaction	G3BP1-RPS3	G3BP1	4	RPS3	4	673	-0.0038058655336499214	false	0.0038058655336499214	G3BP1-RPS3
HepG2	FXR2_6-SUB1_6-interaction-shap	interaction	FXR2-SUB1	FXR2	6	SUB1	6	3	0.003515983931720257	false	0.003515983931720257	FXR2-SUB1
HepG2	PRPF8_2-TIAL1_2-interaction-shap	interaction	PRPF8-TIAL1	PRPF8	2	TIAL1	2	1885	-0.00311020715162158	false	0.00311020715162158	PRPF8-TIAL1
HepG2	PTBP1_2-XRN2_2-interaction-shap	interaction	PTBP1-XRN2	PTBP1	2	XRN2	2	5	-0.0030008573085069656	false	0.0030008573085069656	PTBP1-XRN2
HepG2	EFTUD2_3-U2AF2_3-interaction-shap	interaction	EFTUD2-U2AF2	EFTUD2	3	U2AF2	3	335	0.0026426645927131176	false	0.0026426645927131176	EFTUD2-U2AF2
HepG2	CSTF2T_4-SRSF1_4-interaction-shap	interaction	CSTF2T-SRSF1	CSTF2T	4	SRSF1	4	19	0.0026388554833829403	false	0.0026388554833829403	CSTF2T-SRSF1
HepG2	HNRNPM_2-RBM22_2-interaction-shap	interaction	HNRNPM-RBM22	HNRNPM	2	RBM22	2	110	-0.0025824133772403	false	0.0025824133772403	HNRNPM-RBM22
HepG2	AQR_2-RBM22_2-interaction-shap	interaction	AQR-RBM22	AQR	2	RBM22	2	2600	-0.002565715927630663	false	0.002565715927630663	AQR-RBM22
HepG2	LIN28B_4-SRSF9_4-interaction-shap	interaction	LIN28B-SRSF9	LIN28B	4	SRSF9	4	2	0.002522469963878393	false	0.002522469963878393	LIN28B-SRSF9
HepG2	PPIG_1-SMNDC1_1-interaction-shap	interaction	PPIG-SMNDC1	PPIG	1	SMNDC1	1	74	0.0024121699389070272	false	0.0024121699389070272	PPIG-SMNDC1
HepG2	LIN28B_4-RBFOX2_4-interaction-shap	interaction	LIN28B-RBFOX2	LIN28B	4	RBFOX2	4	69	0.0023732560221105814	false	0.0023732560221105814	LIN28B-RBFOX2
HepG2	CSTF2T_2-RBM22_2-interaction-shap	interaction	CSTF2T-RBM22	CSTF2T	2	RBM22	2	405	-0.0023048543371260166	false	0.0023048543371260166	CSTF2T-RBM22
HepG2	PRPF8_4-TARDBP_4-interaction-shap	interaction	PRPF8-TARDBP	PRPF8	4	TARDBP	4	142	0.002191968960687518	false	0.002191968960687518	PRPF8-TARDBP
HepG2	BUD13_5-SND1_5-interaction-shap	interaction	BUD13-SND1	BUD13	5	SND1	5	214	-0.0021537586580961943	false	0.0021537586580961943	BUD13-SND1
HepG2	DDX3X_5-KHSRP_5-interaction-shap	interaction	DDX3X-KHSRP	DDX3X	5	KHSRP	5	9	0.0021469751372933388	false	0.0021469751372933388	DDX3X-KHSRP
HepG2	LARP4_5-SF3A3_5-interaction-shap	interaction	LARP4-SF3A3	LARP4	5	SF3A3	5	201	0.002074290532618761	false	0.002074290532618761	LARP4-SF3A3
HepG2	SF3B4_5-SMNDC1_5-interaction-shap	interaction	SF3B4-SMNDC1	SF3B4	5	SMNDC1	5	378	-0.0020223534666001797	false	0.0020223534666001797	SF3B4-SMNDC1
HepG2	EIF3H_4-PPIG_4-interaction-shap	interaction	EIF3H-PPIG	EIF3H	4	PPIG	4	456	0.0019821063615381718	false	0.0019821063615381718	EIF3H-PPIG
HepG2	KHSRP_4-RBFOX2_4-interaction-shap	interaction	KHSRP-RBFOX2	KHSRP	4	RBFOX2	4	12	0.0017002593958750367	false	0.0017002593958750367	KHSRP-RBFOX2
HepG2	BCLAF1_1-BUD13_1-interaction-shap	interaction	BCLAF1-BUD13	BCLAF1	1	BUD13	1	825	0.0016651073237881064	true	0.0016651073237881064	BCLAF1-BUD13
HepG2	TIA1_4-TIAL1_4-interaction-shap	interaction	TIA1-TIAL1	TIA1	4	TIAL1	4	786	0.0015643954975530505	true	0.0015643954975530505	TIA1-TIAL1
HepG2	PPIG_5-UCHL5_5-interaction-shap	interaction	PPIG-UCHL5	PPIG	5	UCHL5	5	971	0.0015375566435977817	false	0.0015375566435977817	PPIG-UCHL5
HepG2	NKRF_3-PRPF4_3-interaction-shap	interaction	NKRF-PRPF4	NKRF	3	PRPF4	3	108	0.0013303592568263412	false	0.0013303592568263412	NKRF-PRPF4
HepG2	IGF2BP3_3-LIN28B_3-interaction-shap	interaction	IGF2BP3-LIN28B	IGF2BP3	3	LIN28B	3	45	0.001297252718359232	false	0.001297252718359232	IGF2BP3-LIN28B
HepG2	SF3B4_5-UCHL5_5-interaction-shap	interaction	SF3B4-UCHL5	SF3B4	5	UCHL5	5	519	-0.001183181069791317	false	0.001183181069791317	SF3B4-UCHL5
HepG2	BCLAF1_4-PTBP1_4-interaction-shap	interaction	BCLAF1-PTBP1	BCLAF1	4	PTBP1	4	43	0.0010832527186721563	false	0.0010832527186721563	BCLAF1-PTBP1
HepG2	NKRF_3-U2AF2_3-interaction-shap	interaction	NKRF-U2AF2	NKRF	3	U2AF2	3	4	0.0010753124952316284	false	0.0010753124952316284	NKRF-U2AF2
HepG2	DGCR8_3-EFTUD2_3-interaction-shap	interaction	DGCR8-EFTUD2	DGCR8	3	EFTUD2	3	49	0.001050974940881133	false	0.001050974940881133	DGCR8-EFTUD2
HepG2	PRPF4_2-SUB1_2-interaction-shap	interaction	PRPF4-SUB1	PRPF4	2	SUB1	2	137	0.0009582327911630273	false	0.0009582327911630273	PRPF4-SUB1
HepG2	U2AF2_4-ZNF800_4-interaction-shap	interaction	U2AF2-ZNF800	U2AF2	4	ZNF800	4	53	-0.0009141453774645925	false	0.0009141453774645925	U2AF2-ZNF800
HepG2	PRPF8_4-RBFOX2_4-interaction-shap	interaction	PRPF8-RBFOX2	PRPF8	4	RBFOX2	4	816	0.0009138673776760697	false	0.0009138673776760697	PRPF8-RBFOX2
HepG2	DDX3X_3-U2AF2_3-interaction-shap	interaction	DDX3X-U2AF2	DDX3X	3	U2AF2	3	70	0.0008102934807538986	false	0.0008102934807538986	DDX3X-U2AF2
HepG2	BUD13_4-TIA1_4-interaction-shap	interaction	BUD13-TIA1	BUD13	4	TIA1	4	97	0.0006259831716306508	false	0.0006259831716306508	BUD13-TIA1
HepG2	FUBP3_6-RBM22_6-interaction-shap	interaction	FUBP3-RBM22	FUBP3	6	RBM22	6	15	0.0005595088005065918	false	0.0005595088005065918	FUBP3-RBM22
HepG2	FAM120A_2-NKRF_2-interaction-shap	interaction	FAM120A-NKRF	FAM120A	2	NKRF	2	324	0.000435465743066743	false	0.000435465743066743	FAM120A-NKRF
HepG2	G3BP1_6-PCBP2_6-interaction-shap	interaction	G3BP1-PCBP2	G3BP1	6	PCBP2	6	82	0.00042806111741811037	false	0.00042806111741811037	G3BP1-PCBP2
HepG2	SUB1_3-U2AF2_3-interaction-shap	interaction	SUB1-U2AF2	SUB1	3	U2AF2	3	19	-0.0002611591189634055	false	0.0002611591189634055	SUB1-U2AF2
HepG2	DDX3X_4-TARDBP_4-interaction-shap	interaction	DDX3X-TARDBP	DDX3X	4	TARDBP	4	67	0.00016606462304480374	false	0.00016606462304480374	DDX3X-TARDBP
HepG2	PRPF8_4-UPF1_4-interaction-shap	interaction	PRPF8-UPF1	PRPF8	4	UPF1	4	111	0.0001655484811635688	false	0.0001655484811635688	PRPF8-UPF1
HepG2	LIN28B_4-TIA1_4-interaction-shap	interaction	LIN28B-TIA1	LIN28B	4	TIA1	4	37	0.00016384753689635545	false	0.00016384753689635545	LIN28B-TIA1
HepG2	TIAL1_4-U2AF1_4-interaction-shap	interaction	TIAL1-U2AF1	TIAL1	4	U2AF1	4	83	0.00015919317957013845	false	0.00015919317957013845	TIAL1-U2AF1
HepG2	ILF3_3-SF3B4_3-interaction-shap	interaction	ILF3-SF3B4	ILF3	3	SF3B4	3	1	0.0001512765884399414	false	0.0001512765884399414	ILF3-SF3B4
HepG2	KHSRP_3-SF3B4_3-interaction-shap	interaction	KHSRP-SF3B4	KHSRP	3	SF3B4	3	77	0.00014304998330771923	false	0.00014304998330771923	KHSRP-SF3B4
HepG2	RBFOX2_4-RBM22_4-interaction-shap	interaction	RBFOX2-RBM22	RBFOX2	4	RBM22	4	185	-0.00012952435645274818	false	0.00012952435645274818	RBFOX2-RBM22
HepG2	CSTF2T_5-SF3A3_5-interaction-shap	interaction	CSTF2T-SF3A3	CSTF2T	5	SF3A3	5	118	-0.00012460860307328403	false	0.00012460860307328403	CSTF2T-SF3A3
HepG2	HNRNPM_4-PRPF8_4-interaction-shap	interaction	HNRNPM-PRPF8	HNRNPM	4	PRPF8	4	51	0.00010702890722313896	false	0.00010702890722313896	HNRNPM-PRPF8
HepG2	BUD13_5-KHSRP_5-interaction-shap	interaction	BUD13-KHSRP	BUD13	5	KHSRP	5	32	-0.00007459381595253944	false	0.00007459381595253944	BUD13-KHSRP
HepG2	GRWD1_6-HNRNPL_6-interaction-shap	interaction	GRWD1-HNRNPL	GRWD1	6	HNRNPL	6	24	-0.000063092760683503	false	0.000063092760683503	GRWD1-HNRNPL
