Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value	RBP_PAIR
HepG2	HNRNPC_3-BCLAF1_5-interaction-shap	interaction	BCLAF1-HNRNPC	HNRNPC	3	BCLAF1	5	21	-0.2752942144870758	false	0.2752942144870758	BCLAF1-HNRNPC
HepG2	PRPF8_4-HNRNPK_6-interaction-shap	interaction	HNRNPK-PRPF8	PRPF8	4	HNRNPK	6	225	-0.2723686993122101	false	0.2723686993122101	HNRNPK-PRPF8
HepG2	BUD13_3-PPIG_4-interaction-shap	interaction	BUD13-PPIG	BUD13	3	PPIG	4	1721	-0.26631757616996765	false	0.26631757616996765	BUD13-PPIG
HepG2	PTBP1_3-PRPF8_4-interaction-shap	interaction	PRPF8-PTBP1	PTBP1	3	PRPF8	4	58	0.26507696509361267	false	0.26507696509361267	PRPF8-PTBP1
HepG2	RBM22_2-QKI_3-interaction-shap	interaction	QKI-RBM22	RBM22	2	QKI	3	52	0.26299920678138733	false	0.26299920678138733	QKI-RBM22
HepG2	SF3B4_3-SRSF1_4-interaction-shap	interaction	SF3B4-SRSF1	SF3B4	3	SRSF1	4	347	-0.26020458340644836	false	0.26020458340644836	SF3B4-SRSF1
HepG2	RBM5_3-U2AF2_5-interaction-shap	interaction	RBM5-U2AF2	RBM5	3	U2AF2	5	215	-0.25949737429618835	false	0.25949737429618835	RBM5-U2AF2
HepG2	RBM5_3-SF3A3_5-interaction-shap	interaction	RBM5-SF3A3	RBM5	3	SF3A3	5	393	-0.25926685333251953	false	0.25926685333251953	RBM5-SF3A3
HepG2	DROSHA_1-PRPF8_2-interaction-shap	interaction	DROSHA-PRPF8	DROSHA	1	PRPF8	2	177	0.258149117231369	false	0.258149117231369	DROSHA-PRPF8
HepG2	PRPF8_2-ZC3H11A_6-interaction-shap	interaction	PRPF8-ZC3H11A	PRPF8	2	ZC3H11A	6	271	-0.25812920928001404	false	0.25812920928001404	PRPF8-ZC3H11A
HepG2	SRSF1_3-PRPF8_4-interaction-shap	interaction	PRPF8-SRSF1	SRSF1	3	PRPF8	4	444	-0.25788867473602295	false	0.25788867473602295	PRPF8-SRSF1
HepG2	DDX3X_3-BUD13_5-interaction-shap	interaction	BUD13-DDX3X	DDX3X	3	BUD13	5	238	-0.25712698698043823	false	0.25712698698043823	BUD13-DDX3X
HepG2	PRPF8_4-IGF2BP1_5-interaction-shap	interaction	IGF2BP1-PRPF8	PRPF8	4	IGF2BP1	5	403	-0.2563035786151886	false	0.2563035786151886	IGF2BP1-PRPF8
HepG2	BCLAF1_4-DDX3X_5-interaction-shap	interaction	BCLAF1-DDX3X	BCLAF1	4	DDX3X	5	8	0.25536537170410156	false	0.25536537170410156	BCLAF1-DDX3X
HepG2	U2AF2_3-KHSRP_4-interaction-shap	interaction	KHSRP-U2AF2	U2AF2	3	KHSRP	4	306	-0.2548348605632782	false	0.2548348605632782	KHSRP-U2AF2
HepG2	DGCR8_1-HNRNPM_4-interaction-shap	interaction	DGCR8-HNRNPM	DGCR8	1	HNRNPM	4	2	0.25294309854507446	false	0.25294309854507446	DGCR8-HNRNPM
HepG2	SRSF1_2-PPIG_5-interaction-shap	interaction	PPIG-SRSF1	SRSF1	2	PPIG	5	717	0.2494770586490631	false	0.2494770586490631	PPIG-SRSF1
HepG2	SF3B4_1-XPO5_3-interaction-shap	interaction	SF3B4-XPO5	SF3B4	1	XPO5	3	95	0.24932445585727692	false	0.24932445585727692	SF3B4-XPO5
HepG2	U2AF2_2-EIF3D_6-interaction-shap	interaction	EIF3D-U2AF2	U2AF2	2	EIF3D	6	10	0.24907954037189484	false	0.24907954037189484	EIF3D-U2AF2
HepG2	NKRF_2-U2AF2_5-interaction-shap	interaction	NKRF-U2AF2	NKRF	2	U2AF2	5	70	-0.24837064743041992	false	0.24837064743041992	NKRF-U2AF2
HepG2	TARDBP_3-IGF2BP1_4-interaction-shap	interaction	IGF2BP1-TARDBP	TARDBP	3	IGF2BP1	4	8	-0.24740594625473022	false	0.24740594625473022	IGF2BP1-TARDBP
HepG2	U2AF1_4-PRPF8_6-interaction-shap	interaction	PRPF8-U2AF1	U2AF1	4	PRPF8	6	240	0.2460387498140335	false	0.2460387498140335	PRPF8-U2AF1
HepG2	PPIG_2-EIF3D_6-interaction-shap	interaction	EIF3D-PPIG	PPIG	2	EIF3D	6	115	-0.24354609847068787	false	0.24354609847068787	EIF3D-PPIG
HepG2	LIN28B_2-U2AF2_3-interaction-shap	interaction	LIN28B-U2AF2	LIN28B	2	U2AF2	3	112	-0.24349044263362885	false	0.24349044263362885	LIN28B-U2AF2
HepG2	G3BP1_3-PPIG_4-interaction-shap	interaction	G3BP1-PPIG	G3BP1	3	PPIG	4	581	-0.24212516844272614	false	0.24212516844272614	G3BP1-PPIG
HepG2	U2AF2_3-SUB1_6-interaction-shap	interaction	SUB1-U2AF2	U2AF2	3	SUB1	6	164	-0.24110642075538635	false	0.24110642075538635	SUB1-U2AF2
HepG2	U2AF1_2-SF3B4_5-interaction-shap	interaction	SF3B4-U2AF1	U2AF1	2	SF3B4	5	179	0.23954226076602936	false	0.23954226076602936	SF3B4-U2AF1
HepG2	G3BP1_3-LIN28B_4-interaction-shap	interaction	G3BP1-LIN28B	G3BP1	3	LIN28B	4	115	-0.23832720518112183	false	0.23832720518112183	G3BP1-LIN28B
