Cell Line	Column	Column Type	Sorted RBP Pair	RBP 1	Position 1	RBP 2	Position 2	# UBPs - Signed-Local-SHAP-Mean-Bound-Only	Value - Signed-Local-SHAP-Mean-Bound-Only	PPI	Abs. SHAP Value
HepG2	G3BP1_4-LARP4_4-interaction-shap	interaction	G3BP1-LARP4	G3BP1	4	LARP4	4	267	-1.5624902248382568	false	1.5624902248382568
HepG2	QKI_4-SUGP2_4-interaction-shap	interaction	QKI-SUGP2	QKI	4	SUGP2	4	8	1.2113229036331177	false	1.2113229036331177
HepG2	IGF2BP1_4-TARDBP_4-interaction-shap	interaction	IGF2BP1-TARDBP	IGF2BP1	4	TARDBP	4	58	-1.1921803951263428	false	1.1921803951263428
HepG2	QKI_4-U2AF1_4-interaction-shap	interaction	QKI-U2AF1	QKI	4	U2AF1	4	21	1.1035261154174805	false	1.1035261154174805
HepG2	BCLAF1_4-PRPF8_4-interaction-shap	interaction	BCLAF1-PRPF8	BCLAF1	4	PRPF8	4	3225	-1.0923011302947998	false	1.0923011302947998
HepG2	FXR2_4-G3BP1_4-interaction-shap	interaction	FXR2-G3BP1	FXR2	4	G3BP1	4	451	-1.0560646057128906	false	1.0560646057128906
HepG2	EIF3D_5-FXR2_5-interaction-shap	interaction	EIF3D-FXR2	EIF3D	5	FXR2	5	31	1.0238771438598633	false	1.0238771438598633
HepG2	RBFOX2_4-SUGP2_4-interaction-shap	interaction	RBFOX2-SUGP2	RBFOX2	4	SUGP2	4	8	0.901724636554718	false	0.901724636554718
HepG2	FUBP3_6-U2AF2_6-interaction-shap	interaction	FUBP3-U2AF2	FUBP3	6	U2AF2	6	2	-0.8895378112792969	true	0.8895378112792969
HepG2	PPIG_4-PRPF8_4-interaction-shap	interaction	PPIG-PRPF8	PPIG	4	PRPF8	4	6652	-0.7641131281852722	false	0.7641131281852722
HepG2	LIN28B_1-YBX3_1-interaction-shap	interaction	LIN28B-YBX3	LIN28B	1	YBX3	1	36	0.7464181184768677	false	0.7464181184768677
HepG2	IGF2BP1_3-IGF2BP3_3-interaction-shap	interaction	IGF2BP1-IGF2BP3	IGF2BP1	3	IGF2BP3	3	371	-0.7397056221961975	true	0.7397056221961975
HepG2	PRPF8_4-SND1_4-interaction-shap	interaction	PRPF8-SND1	PRPF8	4	SND1	4	1249	-0.689824104309082	false	0.689824104309082
HepG2	MATR3_3-PTBP1_3-interaction-shap	interaction	MATR3-PTBP1	MATR3	3	PTBP1	3	5	0.6818547248840332	true	0.6818547248840332
HepG2	EIF3H_4-FXR2_4-interaction-shap	interaction	EIF3H-FXR2	EIF3H	4	FXR2	4	122	-0.6624284386634827	false	0.6624284386634827
HepG2	AQR_4-LIN28B_4-interaction-shap	interaction	AQR-LIN28B	AQR	4	LIN28B	4	347	-0.6173035502433777	false	0.6173035502433777
HepG2	HNRNPK_3-U2AF1_3-interaction-shap	interaction	HNRNPK-U2AF1	HNRNPK	3	U2AF1	3	38	-0.6117794513702393	false	0.6117794513702393
HepG2	PCBP2_6-UCHL5_6-interaction-shap	interaction	PCBP2-UCHL5	PCBP2	6	UCHL5	6	11	-0.6076071858406067	false	0.6076071858406067
HepG2	EIF3D_5-G3BP1_5-interaction-shap	interaction	EIF3D-G3BP1	EIF3D	5	G3BP1	5	24	-0.6056269407272339	false	0.6056269407272339
HepG2	BUD13_2-RBM15_2-interaction-shap	interaction	BUD13-RBM15	BUD13	2	RBM15	2	84	0.598983883857727	false	0.598983883857727
HepG2	PPIG_4-RBM22_4-interaction-shap	interaction	PPIG-RBM22	PPIG	4	RBM22	4	1080	-0.5595126152038574	false	0.5595126152038574
HepG2	LIN28B_3-SUGP2_3-interaction-shap	interaction	LIN28B-SUGP2	LIN28B	3	SUGP2	3	1	0.5518361330032349	false	0.5518361330032349
HepG2	SF3B4_3-UPF1_3-interaction-shap	interaction	SF3B4-UPF1	SF3B4	3	UPF1	3	52	-0.5251674652099609	false	0.5251674652099609
HepG2	G3BP1_4-PRPF8_4-interaction-shap	interaction	G3BP1-PRPF8	G3BP1	4	PRPF8	4	1611	-0.5242925882339478	false	0.5242925882339478
HepG2	NOLC1_2-UCHL5_2-interaction-shap	interaction	NOLC1-UCHL5	NOLC1	2	UCHL5	2	37	0.5156654119491577	false	0.5156654119491577
HepG2	AQR_3-SF3B4_3-interaction-shap	interaction	AQR-SF3B4	AQR	3	SF3B4	3	3189	-0.5082195997238159	false	0.5082195997238159
HepG2	DDX3X_3-PTBP1_3-interaction-shap	interaction	DDX3X-PTBP1	DDX3X	3	PTBP1	3	75	0.49194297194480896	false	0.49194297194480896
HepG2	DGCR8_3-RBFOX2_3-interaction-shap	interaction	DGCR8-RBFOX2	DGCR8	3	RBFOX2	3	47	0.4859083890914917	true	0.4859083890914917
HepG2	FUS_4-PRPF8_4-interaction-shap	interaction	FUS-PRPF8	FUS	4	PRPF8	4	85	-0.447441965341568	false	0.447441965341568
HepG2	GTF2F1_4-IGF2BP1_4-interaction-shap	interaction	GTF2F1-IGF2BP1	GTF2F1	4	IGF2BP1	4	23	-0.43437787890434265	false	0.43437787890434265
HepG2	BUD13_3-CDC40_3-interaction-shap	interaction	BUD13-CDC40	BUD13	3	CDC40	3	70	-0.42468470335006714	true	0.42468470335006714
HepG2	AGGF1_3-U2AF2_3-interaction-shap	interaction	AGGF1-U2AF2	AGGF1	3	U2AF2	3	7	-0.4223349094390869	false	0.4223349094390869
HepG2	LIN28B_4-SDAD1_4-interaction-shap	interaction	LIN28B-SDAD1	LIN28B	4	SDAD1	4	240	-0.42138853669166565	false	0.42138853669166565
HepG2	PTBP1_2-UCHL5_2-interaction-shap	interaction	PTBP1-UCHL5	PTBP1	2	UCHL5	2	56	0.4198358654975891	false	0.4198358654975891
HepG2	CSTF2T_3-ILF3_3-interaction-shap	interaction	CSTF2T-ILF3	CSTF2T	3	ILF3	3	34	0.3982766568660736	false	0.3982766568660736
HepG2	NKRF_3-RBFOX2_3-interaction-shap	interaction	NKRF-RBFOX2	NKRF	3	RBFOX2	3	90	0.3965793251991272	false	0.3965793251991272
HepG2	TIAL1_4-U2AF1_4-interaction-shap	interaction	TIAL1-U2AF1	TIAL1	4	U2AF1	4	83	0.38232260942459106	false	0.38232260942459106
HepG2	PRPF8_4-RBM22_4-interaction-shap	interaction	PRPF8-RBM22	PRPF8	4	RBM22	4	2242	-0.3701082766056061	false	0.3701082766056061
HepG2	BCLAF1_3-BUD13_3-interaction-shap	interaction	BCLAF1-BUD13	BCLAF1	3	BUD13	3	781	-0.3583723306655884	true	0.3583723306655884
HepG2	AQR_4-PRPF8_4-interaction-shap	interaction	AQR-PRPF8	AQR	4	PRPF8	4	7080	-0.35773393511772156	false	0.35773393511772156
HepG2	PRPF8_4-RPS3_4-interaction-shap	interaction	PRPF8-RPS3	PRPF8	4	RPS3	4	1662	-0.35751599073410034	false	0.35751599073410034
HepG2	SF3B4_3-U2AF1_3-interaction-shap	interaction	SF3B4-U2AF1	SF3B4	3	U2AF1	3	402	-0.3349000811576843	false	0.3349000811576843
HepG2	GRWD1_4-PRPF8_4-interaction-shap	interaction	GRWD1-PRPF8	GRWD1	4	PRPF8	4	4865	-0.3321309983730316	false	0.3321309983730316
HepG2	GTF2F1_2-SFPQ_2-interaction-shap	interaction	GTF2F1-SFPQ	GTF2F1	2	SFPQ	2	56	0.33160465955734253	false	0.33160465955734253
HepG2	LARP4_2-RBFOX2_2-interaction-shap	interaction	LARP4-RBFOX2	LARP4	2	RBFOX2	2	151	0.32172608375549316	false	0.32172608375549316
HepG2	U2AF1_4-U2AF2_4-interaction-shap	interaction	U2AF1-U2AF2	U2AF1	4	U2AF2	4	262	0.31701046228408813	true	0.31701046228408813
HepG2	SF3B4_3-SLTM_3-interaction-shap	interaction	SF3B4-SLTM	SF3B4	3	SLTM	3	23	-0.3028051555156708	false	0.3028051555156708
HepG2	G3BP1_1-IGF2BP1_1-interaction-shap	interaction	G3BP1-IGF2BP1	G3BP1	1	IGF2BP1	1	52	0.2995587885379791	false	0.2995587885379791
HepG2	G3BP1_4-PPIG_4-interaction-shap	interaction	G3BP1-PPIG	G3BP1	4	PPIG	4	879	-0.29937073588371277	false	0.29937073588371277
HepG2	FUBP3_4-PPIG_4-interaction-shap	interaction	FUBP3-PPIG	FUBP3	4	PPIG	4	11	-0.29927513003349304	false	0.29927513003349304
HepG2	IGF2BP3_1-RPS3_1-interaction-shap	interaction	IGF2BP3-RPS3	IGF2BP3	1	RPS3	1	200	0.2953799366950989	false	0.2953799366950989
HepG2	PCBP1_4-RPS3_4-interaction-shap	interaction	PCBP1-RPS3	PCBP1	4	RPS3	4	214	-0.294046550989151	false	0.294046550989151
HepG2	BUD13_2-PCBP1_2-interaction-shap	interaction	BUD13-PCBP1	BUD13	2	PCBP1	2	43	0.28784844279289246	false	0.28784844279289246
HepG2	HNRNPK_3-PCBP2_3-interaction-shap	interaction	HNRNPK-PCBP2	HNRNPK	3	PCBP2	3	289	0.28572356700897217	false	0.28572356700897217
HepG2	IGF2BP3_4-NOLC1_4-interaction-shap	interaction	IGF2BP3-NOLC1	IGF2BP3	4	NOLC1	4	101	0.2806713879108429	false	0.2806713879108429
HepG2	PRPF4_6-SUB1_6-interaction-shap	interaction	PRPF4-SUB1	PRPF4	6	SUB1	6	38	-0.2735137343406677	false	0.2735137343406677
HepG2	QKI_3-U2AF2_3-interaction-shap	interaction	QKI-U2AF2	QKI	3	U2AF2	3	103	-0.2728436589241028	false	0.2728436589241028
HepG2	PCBP2_6-U2AF1_6-interaction-shap	interaction	PCBP2-U2AF1	PCBP2	6	U2AF1	6	14	-0.27113038301467896	false	0.27113038301467896
HepG2	RPS3_4-SND1_4-interaction-shap	interaction	RPS3-SND1	RPS3	4	SND1	4	2254	-0.2693205177783966	false	0.2693205177783966
HepG2	SF3A3_3-SF3B4_3-interaction-shap	interaction	SF3A3-SF3B4	SF3A3	3	SF3B4	3	3425	-0.2689610421657562	false	0.2689610421657562
HepG2	BUD13_6-PCBP2_6-interaction-shap	interaction	BUD13-PCBP2	BUD13	6	PCBP2	6	26	-0.26650238037109375	false	0.26650238037109375
HepG2	FUBP3_3-SF3A3_3-interaction-shap	interaction	FUBP3-SF3A3	FUBP3	3	SF3A3	3	25	0.2624472975730896	false	0.2624472975730896
HepG2	EFTUD2_4-RBM5_4-interaction-shap	interaction	EFTUD2-RBM5	EFTUD2	4	RBM5	4	209	0.25819507241249084	false	0.25819507241249084
HepG2	PTBP1_3-SDAD1_3-interaction-shap	interaction	PTBP1-SDAD1	PTBP1	3	SDAD1	3	18	0.2492247074842453	false	0.2492247074842453
HepG2	DDX6_3-EIF3D_3-interaction-shap	interaction	DDX6-EIF3D	DDX6	3	EIF3D	3	7	-0.24883994460105896	false	0.24883994460105896
HepG2	G3BP1_3-PRPF8_3-interaction-shap	interaction	G3BP1-PRPF8	G3BP1	3	PRPF8	3	220	-0.24738134443759918	false	0.24738134443759918
HepG2	BUD13_3-PRPF4_3-interaction-shap	interaction	BUD13-PRPF4	BUD13	3	PRPF4	3	758	-0.24618692696094513	false	0.24618692696094513
HepG2	PRPF8_4-SUB1_4-interaction-shap	interaction	PRPF8-SUB1	PRPF8	4	SUB1	4	519	-0.24399495124816895	false	0.24399495124816895
HepG2	LARP4_3-RPS3_3-interaction-shap	interaction	LARP4-RPS3	LARP4	3	RPS3	3	605	-0.24262721836566925	false	0.24262721836566925
HepG2	NIP7_2-UCHL5_2-interaction-shap	interaction	NIP7-UCHL5	NIP7	2	UCHL5	2	24	0.24184250831604004	false	0.24184250831604004
HepG2	SF3A3_3-SUGP2_3-interaction-shap	interaction	SF3A3-SUGP2	SF3A3	3	SUGP2	3	9	-0.24025924503803253	false	0.24025924503803253
HepG2	CSTF2T_3-SLTM_3-interaction-shap	interaction	CSTF2T-SLTM	CSTF2T	3	SLTM	3	32	0.23906724154949188	false	0.23906724154949188
HepG2	BUD13_3-PABPN1_3-interaction-shap	interaction	BUD13-PABPN1	BUD13	3	PABPN1	3	468	-0.23781666159629822	true	0.23781666159629822
HepG2	EIF3D_6-ZC3H11A_6-interaction-shap	interaction	EIF3D-ZC3H11A	EIF3D	6	ZC3H11A	6	3	-0.2361000031232834	false	0.2361000031232834
HepG2	PPIG_4-TIA1_4-interaction-shap	interaction	PPIG-TIA1	PPIG	4	TIA1	4	211	-0.23461876809597015	false	0.23461876809597015
HepG2	PCBP2_4-RBFOX2_4-interaction-shap	interaction	PCBP2-RBFOX2	PCBP2	4	RBFOX2	4	188	0.23211587965488434	true	0.23211587965488434
HepG2	PRPF8_4-YBX3_4-interaction-shap	interaction	PRPF8-YBX3	PRPF8	4	YBX3	4	361	-0.23115238547325134	false	0.23115238547325134
HepG2	IGF2BP1_3-TIAL1_3-interaction-shap	interaction	IGF2BP1-TIAL1	IGF2BP1	3	TIAL1	3	65	-0.2248597890138626	false	0.2248597890138626
HepG2	AQR_3-RPS3_3-interaction-shap	interaction	AQR-RPS3	AQR	3	RPS3	3	1898	-0.22200047969818115	false	0.22200047969818115
HepG2	PCBP1_2-U2AF2_2-interaction-shap	interaction	PCBP1-U2AF2	PCBP1	2	U2AF2	2	21	0.22119182348251343	false	0.22119182348251343
HepG2	RBM5_3-U2AF1_3-interaction-shap	interaction	RBM5-U2AF1	RBM5	3	U2AF1	3	151	-0.2176613062620163	false	0.2176613062620163
HepG2	IGF2BP1_3-SF3A3_3-interaction-shap	interaction	IGF2BP1-SF3A3	IGF2BP1	3	SF3A3	3	83	-0.21662786602973938	false	0.21662786602973938
HepG2	LARP4_4-RPS3_4-interaction-shap	interaction	LARP4-RPS3	LARP4	4	RPS3	4	766	-0.2158394753932953	false	0.2158394753932953
HepG2	QKI_2-U2AF2_2-interaction-shap	interaction	QKI-U2AF2	QKI	2	U2AF2	2	30	-0.21270892024040222	false	0.21270892024040222
HepG2	DDX3X_3-PCBP2_3-interaction-shap	interaction	DDX3X-PCBP2	DDX3X	3	PCBP2	3	104	-0.2123425006866455	false	0.2123425006866455
HepG2	HNRNPL_6-PCBP1_6-interaction-shap	interaction	HNRNPL-PCBP1	HNRNPL	6	PCBP1	6	11	0.2089773416519165	false	0.2089773416519165
HepG2	FXR2_4-LARP4_4-interaction-shap	interaction	FXR2-LARP4	FXR2	4	LARP4	4	23	-0.1984381228685379	false	0.1984381228685379
HepG2	BUD13_4-EFTUD2_4-interaction-shap	interaction	BUD13-EFTUD2	BUD13	4	EFTUD2	4	1530	-0.19821566343307495	true	0.19821566343307495
HepG2	PTBP1_3-RPS3_3-interaction-shap	interaction	PTBP1-RPS3	PTBP1	3	RPS3	3	119	0.19782184064388275	false	0.19782184064388275
HepG2	RBFOX2_3-XPO5_3-interaction-shap	interaction	RBFOX2-XPO5	RBFOX2	3	XPO5	3	41	-0.1951160579919815	false	0.1951160579919815
HepG2	PPIG_5-SRSF7_5-interaction-shap	interaction	PPIG-SRSF7	PPIG	5	SRSF7	5	154	0.19346970319747925	false	0.19346970319747925
HepG2	IGF2BP1_1-IGF2BP3_1-interaction-shap	interaction	IGF2BP1-IGF2BP3	IGF2BP1	1	IGF2BP3	1	350	0.19189690053462982	true	0.19189690053462982
HepG2	RBM22_2-TIA1_2-interaction-shap	interaction	RBM22-TIA1	RBM22	2	TIA1	2	322	0.19118212163448334	true	0.19118212163448334
HepG2	SF3B4_3-SND1_3-interaction-shap	interaction	SF3B4-SND1	SF3B4	3	SND1	3	687	-0.18993249535560608	false	0.18993249535560608
HepG2	LARP4_4-SUB1_4-interaction-shap	interaction	LARP4-SUB1	LARP4	4	SUB1	4	325	-0.18909579515457153	false	0.18909579515457153
HepG2	RPS3_4-SUB1_4-interaction-shap	interaction	RPS3-SUB1	RPS3	4	SUB1	4	137	-0.1848355233669281	false	0.1848355233669281
HepG2	DKC1_4-PRPF8_4-interaction-shap	interaction	DKC1-PRPF8	DKC1	4	PRPF8	4	176	-0.1837395876646042	false	0.1837395876646042
HepG2	DDX3X_1-LARP4_1-interaction-shap	interaction	DDX3X-LARP4	DDX3X	1	LARP4	1	482	0.18194808065891266	false	0.18194808065891266
HepG2	BUD13_3-PPIG_3-interaction-shap	interaction	BUD13-PPIG	BUD13	3	PPIG	3	1833	-0.1789422333240509	false	0.1789422333240509
HepG2	GRWD1_4-RBM22_4-interaction-shap	interaction	GRWD1-RBM22	GRWD1	4	RBM22	4	639	-0.17595505714416504	false	0.17595505714416504
HepG2	FAM120A_3-NKRF_3-interaction-shap	interaction	FAM120A-NKRF	FAM120A	3	NKRF	3	47	0.17305441200733185	false	0.17305441200733185
HepG2	BUD13_2-DDX3X_2-interaction-shap	interaction	BUD13-DDX3X	BUD13	2	DDX3X	2	690	0.1717226505279541	false	0.1717226505279541
HepG2	EIF3H_3-PRPF4_3-interaction-shap	interaction	EIF3H-PRPF4	EIF3H	3	PRPF4	3	178	-0.16946107149124146	false	0.16946107149124146
HepG2	EIF3D_6-PPIG_6-interaction-shap	interaction	EIF3D-PPIG	EIF3D	6	PPIG	6	182	0.16847136616706848	false	0.16847136616706848
HepG2	EIF3D_6-UCHL5_6-interaction-shap	interaction	EIF3D-UCHL5	EIF3D	6	UCHL5	6	107	0.16758716106414795	false	0.16758716106414795
HepG2	CSTF2T_1-PPIG_1-interaction-shap	interaction	CSTF2T-PPIG	CSTF2T	1	PPIG	1	89	-0.16752739250659943	false	0.16752739250659943
HepG2	PRPF8_2-RBM22_2-interaction-shap	interaction	PRPF8-RBM22	PRPF8	2	RBM22	2	4935	0.16615404188632965	false	0.16615404188632965
HepG2	EIF3D_6-FASTKD2_6-interaction-shap	interaction	EIF3D-FASTKD2	EIF3D	6	FASTKD2	6	68	-0.1660737693309784	false	0.1660737693309784
HepG2	PPIG_2-U2AF2_2-interaction-shap	interaction	PPIG-U2AF2	PPIG	2	U2AF2	2	281	0.16301369667053223	true	0.16301369667053223
HepG2	FAM120A_6-SUB1_6-interaction-shap	interaction	FAM120A-SUB1	FAM120A	6	SUB1	6	39	-0.16240033507347107	false	0.16240033507347107
HepG2	HNRNPK_3-ILF3_3-interaction-shap	interaction	HNRNPK-ILF3	HNRNPK	3	ILF3	3	31	0.1617693156003952	false	0.1617693156003952
HepG2	FUS_1-SRSF1_1-interaction-shap	interaction	FUS-SRSF1	FUS	1	SRSF1	1	56	-0.1532505750656128	false	0.1532505750656128
HepG2	DDX3X_4-RBFOX2_4-interaction-shap	interaction	DDX3X-RBFOX2	DDX3X	4	RBFOX2	4	124	0.15046189725399017	false	0.15046189725399017
HepG2	G3BP1_3-LARP4_3-interaction-shap	interaction	G3BP1-LARP4	G3BP1	3	LARP4	3	152	-0.14856015145778656	false	0.14856015145778656
HepG2	AQR_5-BUD13_5-interaction-shap	interaction	AQR-BUD13	AQR	5	BUD13	5	2778	0.14596064388751984	false	0.14596064388751984
HepG2	BUD13_5-LARP4_5-interaction-shap	interaction	BUD13-LARP4	BUD13	5	LARP4	5	257	0.14579293131828308	false	0.14579293131828308
HepG2	DDX3X_4-HNRNPM_4-interaction-shap	interaction	DDX3X-HNRNPM	DDX3X	4	HNRNPM	4	39	-0.1430331915616989	false	0.1430331915616989
HepG2	LARP4_4-PPIG_4-interaction-shap	interaction	LARP4-PPIG	LARP4	4	PPIG	4	222	-0.14171522855758667	false	0.14171522855758667
HepG2	CSTF2T_4-IGF2BP1_4-interaction-shap	interaction	CSTF2T-IGF2BP1	CSTF2T	4	IGF2BP1	4	13	-0.14151428639888763	false	0.14151428639888763
HepG2	BUD13_4-DGCR8_4-interaction-shap	interaction	BUD13-DGCR8	BUD13	4	DGCR8	4	88	-0.14081308245658875	false	0.14081308245658875
HepG2	GTF2F1_6-LARP4_6-interaction-shap	interaction	GTF2F1-LARP4	GTF2F1	6	LARP4	6	31	-0.1403142213821411	false	0.1403142213821411
HepG2	QKI_4-RBFOX2_4-interaction-shap	interaction	QKI-RBFOX2	QKI	4	RBFOX2	4	51	0.13992007076740265	true	0.13992007076740265
HepG2	EIF3D_3-PPIG_3-interaction-shap	interaction	EIF3D-PPIG	EIF3D	3	PPIG	3	73	-0.13977031409740448	false	0.13977031409740448
HepG2	RPS3_5-U2AF2_5-interaction-shap	interaction	RPS3-U2AF2	RPS3	5	U2AF2	5	197	-0.1331358253955841	false	0.1331358253955841
HepG2	PRPF8_4-SF3B4_4-interaction-shap	interaction	PRPF8-SF3B4	PRPF8	4	SF3B4	4	448	0.13308991491794586	true	0.13308991491794586
HepG2	PRPF8_3-SUPV3L1_3-interaction-shap	interaction	PRPF8-SUPV3L1	PRPF8	3	SUPV3L1	3	80	0.1328849196434021	false	0.1328849196434021
HepG2	SF3A3_5-SRSF7_5-interaction-shap	interaction	SF3A3-SRSF7	SF3A3	5	SRSF7	5	117	-0.1320468932390213	false	0.1320468932390213
HepG2	QKI_6-SUGP2_6-interaction-shap	interaction	QKI-SUGP2	QKI	6	SUGP2	6	11	0.13114415109157562	false	0.13114415109157562
HepG2	EFTUD2_3-RBM22_3-interaction-shap	interaction	EFTUD2-RBM22	EFTUD2	3	RBM22	3	141	-0.13013003766536713	false	0.13013003766536713
HepG2	IGF2BP1_4-LIN28B_4-interaction-shap	interaction	IGF2BP1-LIN28B	IGF2BP1	4	LIN28B	4	60	-0.1298912763595581	false	0.1298912763595581
HepG2	FAM120A_4-IGF2BP1_4-interaction-shap	interaction	FAM120A-IGF2BP1	FAM120A	4	IGF2BP1	4	13	-0.1287720948457718	false	0.1287720948457718
HepG2	DDX3X_3-LIN28B_3-interaction-shap	interaction	DDX3X-LIN28B	DDX3X	3	LIN28B	3	82	-0.12831076979637146	false	0.12831076979637146
HepG2	PPIG_3-RPS3_3-interaction-shap	interaction	PPIG-RPS3	PPIG	3	RPS3	3	461	-0.12799528241157532	false	0.12799528241157532
HepG2	PRPF8_6-UCHL5_6-interaction-shap	interaction	PRPF8-UCHL5	PRPF8	6	UCHL5	6	923	-0.1272953301668167	false	0.1272953301668167
HepG2	RBM22_2-XPO5_2-interaction-shap	interaction	RBM22-XPO5	RBM22	2	XPO5	2	76	0.12566083669662476	false	0.12566083669662476
HepG2	LIN28B_4-SND1_4-interaction-shap	interaction	LIN28B-SND1	LIN28B	4	SND1	4	486	-0.12526167929172516	false	0.12526167929172516
HepG2	BCLAF1_3-SF3B4_3-interaction-shap	interaction	BCLAF1-SF3B4	BCLAF1	3	SF3B4	3	426	-0.12455059587955475	false	0.12455059587955475
HepG2	EFTUD2_5-GTF2F1_5-interaction-shap	interaction	EFTUD2-GTF2F1	EFTUD2	5	GTF2F1	5	178	-0.12281221896409988	false	0.12281221896409988
HepG2	LARP4_6-LIN28B_6-interaction-shap	interaction	LARP4-LIN28B	LARP4	6	LIN28B	6	470	-0.12174572050571442	false	0.12174572050571442
HepG2	KHSRP_4-XPO5_4-interaction-shap	interaction	KHSRP-XPO5	KHSRP	4	XPO5	4	1	-0.11571763455867767	true	0.11571763455867767
HepG2	SND1_6-TIA1_6-interaction-shap	interaction	SND1-TIA1	SND1	6	TIA1	6	134	0.1153860092163086	false	0.1153860092163086
HepG2	EIF3H_3-PPIG_3-interaction-shap	interaction	EIF3H-PPIG	EIF3H	3	PPIG	3	625	-0.114955373108387	false	0.114955373108387
HepG2	PRPF8_1-XRN2_1-interaction-shap	interaction	PRPF8-XRN2	PRPF8	1	XRN2	1	38	0.11494748294353485	false	0.11494748294353485
HepG2	IGF2BP1_4-RBFOX2_4-interaction-shap	interaction	IGF2BP1-RBFOX2	IGF2BP1	4	RBFOX2	4	34	-0.114044189453125	false	0.114044189453125
HepG2	RBFOX2_4-SSB_4-interaction-shap	interaction	RBFOX2-SSB	RBFOX2	4	SSB	4	5	0.11332738399505615	false	0.11332738399505615
HepG2	EFTUD2_2-TIA1_2-interaction-shap	interaction	EFTUD2-TIA1	EFTUD2	2	TIA1	2	570	0.11313727498054504	false	0.11313727498054504
HepG2	HNRNPC_3-QKI_3-interaction-shap	interaction	HNRNPC-QKI	HNRNPC	3	QKI	3	1	0.11090798676013947	false	0.11090798676013947
HepG2	EFTUD2_1-SRSF1_1-interaction-shap	interaction	EFTUD2-SRSF1	EFTUD2	1	SRSF1	1	238	0.11053252220153809	false	0.11053252220153809
HepG2	DKC1_3-TARDBP_3-interaction-shap	interaction	DKC1-TARDBP	DKC1	3	TARDBP	3	37	-0.10868150740861893	false	0.10868150740861893
HepG2	LIN28B_4-PRPF8_4-interaction-shap	interaction	LIN28B-PRPF8	LIN28B	4	PRPF8	4	514	-0.10786162316799164	false	0.10786162316799164
HepG2	BUD13_3-PRPF8_3-interaction-shap	interaction	BUD13-PRPF8	BUD13	3	PRPF8	3	895	-0.1078367680311203	true	0.1078367680311203
HepG2	HNRNPC_3-RBM22_3-interaction-shap	interaction	HNRNPC-RBM22	HNRNPC	3	RBM22	3	6	0.10605625063180923	false	0.10605625063180923
HepG2	FXR2_3-TRA2A_3-interaction-shap	interaction	FXR2-TRA2A	FXR2	3	TRA2A	3	296	-0.10260798037052155	false	0.10260798037052155
HepG2	LIN28B_6-PPIG_6-interaction-shap	interaction	LIN28B-PPIG	LIN28B	6	PPIG	6	235	0.10244233161211014	false	0.10244233161211014
HepG2	CDC40_4-IGF2BP1_4-interaction-shap	interaction	CDC40-IGF2BP1	CDC40	4	IGF2BP1	4	22	-0.10024413466453552	false	0.10024413466453552
HepG2	LARP4_4-PRPF8_4-interaction-shap	interaction	LARP4-PRPF8	LARP4	4	PRPF8	4	676	-0.09771431237459183	false	0.09771431237459183
HepG2	EFTUD2_1-XRN2_1-interaction-shap	interaction	EFTUD2-XRN2	EFTUD2	1	XRN2	1	161	0.09709766507148743	false	0.09709766507148743
HepG2	GTF2F1_1-IGF2BP1_1-interaction-shap	interaction	GTF2F1-IGF2BP1	GTF2F1	1	IGF2BP1	1	8	-0.09630890190601349	false	0.09630890190601349
HepG2	AKAP1_2-SUB1_2-interaction-shap	interaction	AKAP1-SUB1	AKAP1	2	SUB1	2	91	0.0949784368276596	false	0.0949784368276596
HepG2	AQR_5-RPS3_5-interaction-shap	interaction	AQR-RPS3	AQR	5	RPS3	5	2076	-0.0940447747707367	false	0.0940447747707367
HepG2	SRSF7_1-TARDBP_1-interaction-shap	interaction	SRSF7-TARDBP	SRSF7	1	TARDBP	1	58	-0.09271161258220673	false	0.09271161258220673
HepG2	RBM22_3-SF3A3_3-interaction-shap	interaction	RBM22-SF3A3	RBM22	3	SF3A3	3	18	-0.09256915748119354	false	0.09256915748119354
HepG2	AQR_3-DDX3X_3-interaction-shap	interaction	AQR-DDX3X	AQR	3	DDX3X	3	906	-0.09224149584770203	false	0.09224149584770203
HepG2	PCBP2_6-STAU2_6-interaction-shap	interaction	PCBP2-STAU2	PCBP2	6	STAU2	6	6	0.08929584175348282	false	0.08929584175348282
HepG2	BUD13_3-LARP4_3-interaction-shap	interaction	BUD13-LARP4	BUD13	3	LARP4	3	118	-0.08903097361326218	false	0.08903097361326218
HepG2	AKAP1_2-RBM15_2-interaction-shap	interaction	AKAP1-RBM15	AKAP1	2	RBM15	2	40	0.08886143565177917	false	0.08886143565177917
HepG2	PCBP2_2-SFPQ_2-interaction-shap	interaction	PCBP2-SFPQ	PCBP2	2	SFPQ	2	36	0.0873764231801033	false	0.0873764231801033
HepG2	GRWD1_2-RBM22_2-interaction-shap	interaction	GRWD1-RBM22	GRWD1	2	RBM22	2	1548	0.08723660558462143	false	0.08723660558462143
HepG2	GRWD1_2-HNRNPC_2-interaction-shap	interaction	GRWD1-HNRNPC	GRWD1	2	HNRNPC	2	29	-0.08722630888223648	false	0.08722630888223648
HepG2	BUD13_3-IGF2BP1_3-interaction-shap	interaction	BUD13-IGF2BP1	BUD13	3	IGF2BP1	3	15	-0.08707226067781448	false	0.08707226067781448
