Feature,RBP-IS-KD-Target,Position,cell_line,index,dPSI,CTRL_SHAP,KD_SHAP,CTRL - KD Local SHAP,FDR
SRSF9_1_binding,SRSF9,1,K562,chr12_-_49131395_49131297_49130402_49130118_49129722_49129499_ENCSR031RRO_CTRL-1,-0.001,-0.28051448,0.00053112797,-0.28104562,1.0
SRSF9_1_binding,SRSF9,1,K562,chr9_+_135479801_135480022_135482682_135482815_135483949_135484082_ENCSR092WKG_CTRL-2,0.111,-0.3757135,0.000600231,-0.37631372,1.0
SRSF9_1_binding,SRSF9,1,K562,chr7_+_128862903_128863062_128865119_128865203_128865376_128865844_ENCSR031RRO_CTRL-1,-0.002,-0.39940223,0.00070023484,-0.40010247,1.0
SRSF9_1_binding,SRSF9,1,K562,chr14_-_49586325_49586284_49586049_49585949_49577853_49570983_ENCSR031RRO_CTRL-1,-0.001,-0.1974054,0.0003442896,-0.19774969,1.0
SRSF9_1_binding,SRSF9,1,K562,chr19_+_34428372_34428570_34431860_34431931_34433347_34433412_ENCSR031RRO_CTRL-1,-0.002,-0.40883034,0.0014242714,-0.41025463,1.0
SRSF9_1_binding,SRSF9,1,K562,chr3_+_37243251_37243622_37273535_37273601_37281957_37281985_ENCSR129RWD_CTRL-1,0.069,-0.3422912,0.000553226,-0.34284443,1.0
SRSF9_1_binding,SRSF9,1,K562,chr19_+_34428372_34428570_34431860_34431931_34434867_34434968_ENCSR031RRO_CTRL-1,0.092,-0.4189672,0.0018175667,-0.42078474,0.17283809570402847
SRSF9_1_binding,SRSF9,1,K562,chr6_-_32189942_32189694_32188796_32188722_32188504_32188256_ENCSR031RRO_CTRL-1,0.017,-0.11248231,0.00024194652,-0.11272426,0.32726666317294667
SRSF9_1_binding,SRSF9,1,K562,chr9_-_110256640_110256411_110250879_110250819_110244843_110244777_ENCSR031RRO_CTRL-1,-0.001,-0.39612108,0.00064630155,-0.39676738,1.0
SRSF9_1_binding,SRSF9,1,K562,chr11_+_118401609_118401717_118405656_118405709_118406936_118407097_ENCSR031RRO_CTRL-1,-0.001,-0.38790756,0.00067380874,-0.38858137,1.0
SRSF9_1_binding,SRSF9,1,K562,chr21_-_44817968_44817947_44814104_44813975_44809118_44808996_ENCSR031RRO_CTRL-1,-0.002,-0.2710063,0.00045265415,-0.27145895,1.0
SRSF9_1_binding,SRSF9,1,K562,chr14_-_49586325_49586284_49586049_49585949_49583675_49583571_ENCSR031RRO_CTRL-1,0.001,-0.22606573,0.0003869237,-0.22645265,1.0
SRSF9_1_binding,SRSF9,1,K562,chr17_-_28897652_28897525_28884315_28884224_28883231_28882978_ENCSR031RRO_CTRL-1,-0.0,-0.3588003,0.00060245075,-0.35940275,1.0
SRSF9_1_binding,SRSF9,1,K562,chr9_+_136662926_136663108_136663407_136663623_136664691_136664785_ENCSR031RRO_CTRL-1,0.011,-0.366405,0.00063548266,-0.3670405,1.0
SRSF9_1_binding,SRSF9,1,K562,chr6_+_44247086_44247195_44248629_44248776_44249376_44249583_ENCSR031RRO_CTRL-1,0.002,-0.29516953,0.0005221235,-0.29569167,1.0
SRSF9_1_binding,SRSF9,1,K562,chr6_-_41941848_41941451_41940585_41940369_41937394_41936854_ENCSR031RRO_CTRL-1,-0.004,-0.3058055,0.00050462375,-0.30631012,1.0
SRSF9_1_binding,SRSF9,1,K562,chr5_-_168579600_168579255_168568998_168568645_168566266_168566012_ENCSR031RRO_CTRL-1,-0.012,-0.38106114,0.0006175571,-0.3816787,1.0
SRSF9_1_binding,SRSF9,1,K562,chr4_+_1871433_1871542_1892165_1892263_1900625_1900766_ENCSR031RRO_CTRL-1,-0.0,-0.5954763,0.0014864863,-0.5969628,1.0
SRSF9_1_binding,SRSF9,1,K562,chr2_+_27051667_27051793_27052332_27052543_27052912_27053156_ENCSR031RRO_CTRL-2,-0.015,-0.3879848,0.00062330486,-0.38860813,1.0
SRSF9_1_binding,SRSF9,1,K562,chr10_-_131981923_131981760_131973118_131973033_131970970_131970863_ENCSR031RRO_CTRL-1,-0.002,-0.30063722,0.0004890358,-0.30112624,1.0
SRSF9_1_binding,SRSF9,1,K562,chr12_-_49131395_49131297_49130344_49130118_49129722_49129499_ENCSR031RRO_CTRL-1,-0.001,-0.29958957,0.0005603181,-0.3001499,1.0
SRSF9_1_binding,SRSF9,1,K562,chr1_-_20661388_20661196_20660991_20660880_20656187_20656100_ENCSR031RRO_CTRL-1,-0.002,-0.3992952,0.0011070238,-0.40040225,1.0
SRSF9_1_binding,SRSF9,1,K562,chr7_+_44796680_44796793_44798747_44798814_44799246_44799277_ENCSR031RRO_CTRL-1,-0.001,-0.65367687,0.025742596,-0.67941946,1.0
SRSF9_1_binding,SRSF9,1,K562,chr18_-_36829036_36828682_36821129_36820967_36818973_36818893_ENCSR031RRO_CTRL-1,0.002,-0.546687,0.00136408,-0.54805106,1.0
SRSF9_1_binding,SRSF9,1,K562,chr4_+_1871433_1871542_1893729_1893909_1900625_1900766_ENCSR031RRO_CTRL-1,-0.013,-0.5954763,0.0014864863,-0.5969628,1.0
SRSF9_1_binding,SRSF9,1,K562,chr8_-_30083043_30082846_30078256_30078211_30074055_30073878_ENCSR031RRO_CTRL-1,-0.004,-0.35220844,0.0005802909,-0.35278872,1.0
SRSF9_1_binding,SRSF9,1,K562,chr5_-_168579350_168579255_168578707_168578633_168568998_168568645_ENCSR031RRO_CTRL-1,-0.017,-0.3776786,0.00061324425,-0.37829185,0.6577017141207974
SRSF9_1_binding,SRSF9,1,K562,chr10_-_131981923_131981760_131973943_131973792_131973118_131973033_ENCSR031RRO_CTRL-1,0.001,-0.29524744,0.00048934156,-0.2957368,1.0
SRSF9_1_binding,SRSF9,1,K562,chr6_-_30742706_30742526_30742203_30742146_30741867_30741791_ENCSR031RRO_CTRL-1,0.004,-0.25006226,0.00047727706,-0.25053954,1.0
SRSF9_1_binding,SRSF9,1,K562,chr6_+_44247086_44247195_44248616_44248776_44249376_44249583_ENCSR031RRO_CTRL-1,0.002,-0.29516956,0.00052212353,-0.2956917,1.0
SRSF9_1_binding,SRSF9,1,K562,chr1_+_47333796_47334116_47368468_47368615_47372954_47373107_ENCSR031RRO_CTRL-1,0.002,-0.36393026,0.00058442634,-0.36451468,1.0
SRSF9_1_binding,SRSF9,1,K562,chr9_+_136662926_136663108_136663407_136663623_136664694_136664785_ENCSR031RRO_CTRL-1,0.07,-0.36239913,0.0006034382,-0.36300257,0.858444495209239
SRSF9_1_binding,SRSF9,1,K562,chr6_+_36443006_36443111_36465600_36465698_36470051_36470257_ENCSR031RRO_CTRL-1,-0.013,-0.5584606,0.0013851036,-0.5598457,1.0
SRSF9_1_binding,SRSF9,1,K562,chr7_+_44796680_44796793_44798747_44798904_44799246_44799277_ENCSR031RRO_CTRL-1,-0.001,-0.6367132,0.025623292,-0.66233647,1.0
SRSF9_2_binding,SRSF9,2,K562,chr12_-_49131395_49131297_49130402_49130118_49129722_49129499_ENCSR031RRO_CTRL-1,-0.001,0.020308401,0.000106580184,0.02020182,1.0
SRSF9_2_binding,SRSF9,2,K562,chr17_+_77089152_77089271_77093243_77093347_77142645_77142750_ENCSR620PUP_CTRL-2,-0.133,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_144792587_144792365_144791914_144791772_144791495_144791276_ENCSR031RRO_CTRL-1,-0.0,-0.0003526212,-3.340779e-7,-0.0003522871,1.0
SRSF9_2_binding,SRSF9,2,K562,chr16_+_29962086_29962132_29963109_29963308_29963399_29963589_ENCSR031RRO_CTRL-1,0.011,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr2_-_74147905_74147820_74145303_74145188_74135658_74135414_ENCSR031RRO_CTRL-1,0.004,-0.00015860841,-0.0000028150725,-0.00015579334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972252_73972076_73964625_73964486_73956054_73955910_ENCSR031RRO_CTRL-1,0.111,-0.00016049718,-0.000002574143,-0.00015792303,1.0
SRSF9_2_binding,SRSF9,2,K562,chr2_+_97646096_97646189_97646516_97646666_97647066_97647140_ENCSR031RRO_CTRL-1,0.002,-0.008881094,0.00010715072,-0.008988244,1.0
SRSF9_2_binding,SRSF9,2,K562,chr16_+_641812_642043_642119_642249_647416_647544_ENCSR031RRO_CTRL-1,0.048,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr16_+_29962029_29962132_29963106_29963308_29963399_29963589_ENCSR031RRO_CTRL-1,0.016,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr12_+_49264906_49265184_49269464_49269687_49272252_49273328_ENCSR031RRO_CTRL-1,0.0,-0.0006601068,0.0000035882254,-0.000663695,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972252_73972076_73964625_73964486_73959818_73959764_ENCSR031RRO_CTRL-1,0.034,-0.0001599036,-0.0000026393286,-0.00015726428,0.2455655981829184
SRSF9_2_binding,SRSF9,2,K562,chr2_-_74147912_74147820_74147226_74146241_74145303_74145188_ENCSR031RRO_CTRL-1,0.001,-0.00015860841,-0.0000028150725,-0.00015579334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972232_73972076_73969673_73969559_73964625_73964486_ENCSR031RRO_CTRL-1,0.015,-0.000160686,-0.0000025550073,-0.00015813099,1.0
SRSF9_2_binding,SRSF9,2,K562,chr12_-_49131395_49131297_49130344_49130118_49129722_49129499_ENCSR031RRO_CTRL-1,-0.001,0.020308401,0.000106580184,0.02020182,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972252_73972076_73970634_73970578_73964625_73964486_ENCSR092WKG_CTRL-1,-0.011,-0.000160686,-0.0000025550073,-0.00015813099,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_144792420_144792365_144792140_144791991_144791914_144791112_ENCSR031RRO_CTRL-1,-0.002,-0.00065926084,0.00000347321,-0.00066273403,1.0
SRSF9_2_binding,SRSF9,2,K562,chr16_+_641812_642043_642119_642249_646471_646487_ENCSR092WKG_CTRL-1,-0.304,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972232_73972076_73969673_73969559_73959818_73959764_ENCSR031RRO_CTRL-1,-0.002,-0.0001599036,-0.0000026393286,-0.00015726428,1.0
SRSF9_2_binding,SRSF9,2,K562,chr12_-_49131397_49131297_49130274_49130118_49129722_49129499_ENCSR031RRO_CTRL-1,-0.001,-0.008879345,0.00010692489,-0.00898627,1.0
SRSF9_2_binding,SRSF9,2,K562,chr6_-_30742706_30742526_30742203_30742146_30741867_30741791_ENCSR031RRO_CTRL-1,0.004,0.0292139,0.0000034591117,0.02921044,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972252_73972076_73970634_73970578_73959818_73959764_ENCSR032YMP_CTRL-1,-0.0,-0.0001599036,-0.0000026393286,-0.00015726428,1.0
SRSF9_2_binding,SRSF9,2,K562,chr16_+_397191_397313_398207_398394_398989_399123_ENCSR031RRO_CTRL-1,0.054,-0.0006607766,0.0000036845602,-0.0006644612,1.0
SRSF9_2_binding,SRSF9,2,K562,chr1_-_6199612_6199561_6197756_6197651_6193054_6192926_ENCSR031RRO_CTRL-1,-0.0,-0.000105844905,-0.0000035021458,-0.00010234276,1.0
SRSF9_2_binding,SRSF9,2,K562,chr1_-_2194741_2194687_2194133_2193997_2193910_2193638_ENCSR031RRO_CTRL-1,0.008,-0.00015868635,-0.0000028044492,-0.0001558819,1.0
SRSF9_2_binding,SRSF9,2,K562,chr11_+_125569279_125569573_125570103_125570190_125572457_125572569_ENCSR031RRO_CTRL-1,-0.01,-0.00066198164,0.0000038038252,-0.00066578545,1.0
SRSF9_2_binding,SRSF9,2,K562,chr8_-_73972247_73972076_73959818_73959764_73956054_73955910_ENCSR031RRO_CTRL-1,0.007,-0.00016049718,-0.000002574143,-0.00015792303,1.0
SRSF9_2_binding,SRSF9,2,K562,chr17_+_77088748_77089271_77093243_77093347_77099017_77099174_ENCSR129RWD_CTRL-1,-0.133,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_2_binding,SRSF9,2,K562,chr19_-_56121280_56121171_56103227_56103138_56089092_56087365_ENCSR031RRO_CTRL-1,0.013,-0.00015819425,-0.0000028648321,-0.00015532941,1.0
SRSF9_2_binding,SRSF9,2,K562,chr5_+_132866559_132866687_132866868_132867035_132867487_132867687_ENCSR031RRO_CTRL-1,-0.006,-0.00016649195,-0.000001893497,-0.00016459846,1.0
SRSF9_2_binding,SRSF9,2,K562,chr16_+_641845_642043_646471_646608_647416_647544_ENCSR092WKG_CTRL-1,-0.028,-0.00016140718,-0.0000024738342,-0.00015893334,1.0
SRSF9_3_binding,SRSF9,3,K562,chr5_+_132866629_132866691_132866868_132867035_132867487_132867687_ENCSR031RRO_CTRL-1,-0.002,0.0,0.0,0.0,1.0
SRSF9_3_binding,SRSF9,3,K562,chr11_+_93721311_93721412_93721953_93722050_93723040_93723289_ENCSR031RRO_CTRL-1,-0.014,0.0,0.0,0.0,1.0
SRSF9_3_binding,SRSF9,3,K562,chr16_+_29962029_29962132_29963106_29963308_29963399_29963589_ENCSR031RRO_CTRL-1,0.016,0.0,0.0,0.0,1.0
SRSF9_3_binding,SRSF9,3,K562,chr5_+_132866559_132866687_132866868_132867035_132867487_132867687_ENCSR031RRO_CTRL-1,-0.006,0.0,0.0,0.0,1.0
SRSF9_4_binding,SRSF9,4,K562,chr11_-_5505652_5505568_5270156_5269798_5269676_5269453_ENCSR031RRO_CTRL-1,-0.0,0.0,0.0,0.0,1.0
SRSF9_4_binding,SRSF9,4,K562,chr5_+_139278326_139278408_139278564_139278740_139279050_139279129_ENCSR031RRO_CTRL-1,0.0,0.0,0.0,0.0,1.0
SRSF9_4_binding,SRSF9,4,K562,chr11_-_65859415_65859230_65858630_65858096_65856242_65855934_ENCSR031RRO_CTRL-1,-0.002,0.0,0.0,0.0,1.0
SRSF9_4_binding,SRSF9,4,K562,chr10_-_101794095_101793912_101793744_101793685_101792943_101792838_ENCSR031RRO_CTRL-1,-0.006,0.0,0.0,0.0,1.0
SRSF9_4_binding,SRSF9,4,K562,chr11_-_65859282_65859230_65858342_65858096_65856242_65855973_ENCSR031RRO_CTRL-1,-0.002,0.0,0.0,0.0,1.0
SRSF9_5_binding,SRSF9,5,K562,chr16_+_397191_397313_398207_398394_398989_399123_ENCSR031RRO_CTRL-1,0.054,0.0,0.0,0.0,1.0
SRSF9_6_binding,SRSF9,6,K562,chr11_-_5505604_5505568_5281951_5281908_5270156_5269798_ENCSR031RRO_CTRL-1,-0.002,0.0,0.0,0.0,1.0
SRSF9_6_binding,SRSF9,6,K562,chr4_+_1955160_1955340_1955692_1955849_1955982_1956158_ENCSR031RRO_CTRL-1,0.0,0.0,0.0,0.0,1.0
